Name,Latitude,Longitude,,Latitude_0,Longitude_0,,C_T,C_G
OneVue Group,24.76667,124,,null,null,,24.76667,124
Barclay Pearce Capital,34.255137,-77.906342,,null,null,,34.255137,-77.906342
CFO Centre Australia,-35.252862,149.071946,,null,null,,-35.252862,149.071946
Stratton Finance,null,null,,null,null,,null,null
PLAN Australia,-23.992438,134.050443,,null,null,,-23.992438,134.050443
Local Government Super,null,null,,null,null,,null,null
Etax Accountants,50.63896,7.235634,,null,null,,50.63896,7.235634
Financial Management Association of Australia (FMAA),47.038705,-122.901082,,null,null,,47.038705,-122.901082
Prosperity Advisers Group,37.839994,-81.200589,,null,null,,37.839994,-81.200589
Equifax Marketing Services,43.846536,-79.366584,,null,null,,43.846536,-79.366584
CoinJar,null,null,,null,null,,null,null
MasterCard Prepaid Management Services,null,null,,null,null,,null,null
Velocity Trade,21.30015,-157.852607,,null,null,,21.30015,-157.852607
CMC Markets APAC,-2.895402,-40.857433,,null,null,,-2.895402,-40.857433
Stamford Capital Australia,-21.26667,143.81667,,null,null,,-21.26667,143.81667
ESSSuper,null,null,,null,null,,null,null
ASG,null,null,,null,null,,null,null
Azure Capital,33.595878,-117.650369,,null,null,,33.595878,-117.650369
Home Loan Experts,10.5277,76.216679,,null,null,,10.5277,76.216679
Australian Sustainable Finance Initiative,null,null,,null,null,,null,null
Smartpay Payments,37.983994,23.724747,,null,null,,37.983994,23.724747
Choice Aggregation Services,null,null,,null,null,,null,null
The Practice,null,null,,null,null,,null,null
Pioneer Credit Limited,38.06062,-85.67774,,null,null,,38.06062,-85.67774
Peak Capital,53.36797,-1.84536,,null,null,,53.36797,-1.84536
Novatti Group (ASX:NOV),null,null,,null,null,,null,null
Bullion Capital,10.486633,-66.982247,,null,null,,10.486633,-66.982247
LISA Group,null,null,,-37.803425,145.01105,,-37.803425,145.01105
Capital Plus Finance,-31.415,-64.183781,,null,null,,-31.415,-64.183781
Planlogic,null,null,,null,null,,null,null
HomeStart Finance,-34.925558,138.606378,,null,null,,-34.925558,138.606378
Seneca Financial Solutions,null,null,,null,null,,null,null
Bravura Holdings,43.043928,-87.953944,,null,null,,43.043928,-87.953944
Perennial Value Management,22.445435,88.303592,,null,null,,22.445435,88.303592
Chapman Eastway,-28.409556,114.988772,,null,null,,-28.409556,114.988772
FinClear,null,null,,null,null,,null,null
Marketplace Finance,43.622782,-116.208646,,null,null,,43.622782,-116.208646
Quill Group | Business Accounting & Financial Planning,41.312888,-75.836099,,null,null,,41.312888,-75.836099
McConachie Stedman,42.433974,-84.131971,,null,null,,42.433974,-84.131971
ANT Financial Services,51.623012,-0.105038,,null,null,,51.623012,-0.105038
Kinetic Super,27.676678,85.317387,,null,null,,27.676678,85.317387
Earlypay,null,null,,null,null,,null,null
Heffron SMSF,null,null,,null,null,,null,null
Longreach Credit Investors,null,null,,null,null,,null,null
MyState Bank,28.040126,82.485716,,null,null,,28.040126,82.485716
Zerocap,null,null,,null,null,,null,null
J & B Lending Specialists,12.989338,77.556107,,null,null,,12.989338,77.556107
Homeloans Ltd,-37.91983,145.236852,,null,null,,-37.91983,145.236852
CRiskCo,null,null,,null,null,,null,null
Payright,42.513624,-71.425635,,null,null,,42.513624,-71.425635
TelstraSuper,-37.809915,144.968421,,null,null,,-37.809915,144.968421
TRAction Fintech,51.71691,8.756508,,null,null,,51.71691,8.756508
Invast Global,null,null,,null,null,,null,null
Capital Dynamics group,-31.415,-64.183781,,null,null,,-31.415,-64.183781
Chi-X Australia,-0.786655,-80.23411,,null,null,,-0.786655,-80.23411
Nimble Australia Pty Ltd,51.040423,-3.550539,,null,null,,51.040423,-3.550539
BOQ Specialist,-34.929675,138.611882,,null,null,,-34.929675,138.611882
Linfox Armaguard Pty Ltd,null,null,,null,null,,null,null
Wingate,null,null,,null,null,,null,null
MyBudget,null,null,,null,null,,null,null
CFO On Call,-10.633725,-51.565599,,null,null,,-10.633725,-51.565599
Stockspot,null,null,,null,null,,null,null
Rice Warner,44.335165,-93.280483,,null,null,,44.335165,-93.280483
MoneyMe Limited,52.90904,-6.33736,,null,null,,52.90904,-6.33736
Wilson Asset Management,null,null,,null,null,,null,null
Frollo,null,null,,null,null,,null,null
1st Contact,52.509667,5.00882,,null,null,,52.509667,5.00882
Hillross Financial Services,33.916772,-117.568752,,null,null,,33.916772,-117.568752
ORBYT,null,null,,null,null,,null,null
NDSP Plan Managers,43.367536,3.157631,,null,null,,43.367536,3.157631
CoinSpot,null,null,,null,null,,null,null
AETOS Capital Group,40.66667,21.55,,null,null,,40.66667,21.55
Rasiah Private Wealth Management,null,null,,null,null,,null,null
GTreasury - APAC,null,null,,null,null,,null,null
Regnan,null,null,,null,null,,null,null
Mine Digital,20.67425,-103.395156,,null,null,,20.67425,-103.395156
NMPEducation,null,null,,null,null,,null,null
LIXI Limited,null,null,,null,null,,null,null
Platinum People Group,-25.514686,27.128727,,null,null,,-25.514686,27.128727
JP Equity Partners,38.96651,-0.184146,,null,null,,38.96651,-0.184146
Fox & Hare Financial Advice,43.538629,-79.663345,,null,null,,43.538629,-79.663345
Women in Finance QLD,-4.028333,39.629252,,null,null,,-4.028333,39.629252
Wealth Market,null,null,,null,null,,null,null
SERVICE ONE Alliance Bank,-35.185147,149.133972,,null,null,,-35.185147,149.133972
Saasu,null,null,,null,null,,null,null
Goal Group of Companies,null,null,,null,null,,null,null
outsource Financial,41.732541,44.783944,,null,null,,41.732541,44.783944
FXTRADING.com,null,null,,null,null,,null,null
Argus Information and Advisory Services,null,null,,null,null,,null,null
Capstone LLC,33.21224,-87.544741,,null,null,,33.21224,-87.544741
HedgeServ,null,null,,null,null,,null,null
Chatham Financial,51.369063,0.552536,,null,null,,51.369063,0.552536
Flywire,40.690226,-74.02124,,null,null,,40.690226,-74.02124
ITG,27.830474,-82.638332,,null,null,,27.830474,-82.638332
AFEX,50.600993,13.063448,,null,null,,50.600993,13.063448
Envestnet | Yodlee,41.886626,-87.628976,,null,null,,41.886626,-87.628976
SWIFT,45.281964,-95.681447,,null,null,,45.281964,-95.681447
ThinkMarkets,null,null,,null,null,,null,null
BTC Markets,60.014511,30.367766,,null,null,,60.014511,30.367766
Panthera Finance,30.29068,-97.782296,,null,null,,30.29068,-97.782296
Arnott Capital,45.045332,-77.378164,,null,null,,45.045332,-77.378164
IFAA,14.739285,-17.471195,,null,null,,14.739285,-17.471195
Toyota Fleet Management Australia,null,null,,null,null,,null,null
Tic:Toc,-43.658755,-72.866061,,null,null,,-43.658755,-72.866061
BoardRoom Australia,-23.992438,134.050443,,null,null,,-23.992438,134.050443
Timelio,null,null,,null,null,,null,null
Change Financial Limited,47.979009,0.271825,,null,null,,47.979009,0.271825
Invest Blue,55.37784,37.547105,,null,null,,55.37784,37.547105
Better Business Basics,6.990071,-9.467787,,null,null,,6.990071,-9.467787
The Money Hans,39.747335,-104.995491,,null,null,,39.747335,-104.995491
Colonial First State Adviser Hub,null,null,,null,null,,null,null
Vow Financial,40.706844,-74.011606,,null,null,,40.706844,-74.011606
Money Management Australia,40.621284,-88.866771,,null,null,,40.621284,-88.866771
Shore Financial,null,null,,null,null,,null,null
Yieldbroker,null,null,,null,null,,null,null
OnMarket,null,null,,null,null,,null,null
BAXTER FX Clearing (Baxter Financial Services Australia Pty Ltd.),null,null,,53.17786,-8.148855,,53.17786,-8.148855
Split Payments,43.514594,16.452375,,null,null,,43.514594,16.452375
