Name,Address_0,Latitude_0,Longitude_0,place_id,,,,Address_0,Latitude_0,Longitude_0,,C_A,C_T,C_G
Nanami Studio,null,null,null,null,,,,null,null,null,,null,null,null
CSA Craig Steere Architects,null,null,null,null,,,,null,null,null,,null,null,null
Troppo Architects,null,null,null,null,,,,null,null,null,,null,null,null
Sketch Building Design,null,null,null,null,,,,"554-556 Glenhuntly Road, Melbourne, Victoria, 3185, AU",-37.803425,145.01105,,"554-556 Glenhuntly Road, Melbourne, Victoria, 3185, AU",-37.803425,145.01105
plattarchitects,null,null,null,null,,,,null,null,null,,null,null,null
Consult Planning,null,null,null,null,,,,null,null,null,,null,null,null
Precinct Urban Planning,null,null,null,null,,,,null,null,null,,null,null,null
Davidov Architects,null,null,null,null,,,,"599 Malvern Rd, Toorak, Victoria, 3142, AU",-37.803425,145.01105,,"599 Malvern Rd, Toorak, Victoria, 3142, AU",-37.803425,145.01105
Jeavons Landscape Architects,null,null,null,null,,,,"717 Nicholson Street, Carlton North, Victoria, 3054, AU",-37.803425,145.01105,,"717 Nicholson Street, Carlton North, Victoria, 3054, AU",-37.803425,145.01105
Messaris Wapenaar Cole Architects,null,null,null,null,,,,null,null,null,,null,null,null
INN DESIGN PRO PTY LTD,null,null,null,null,,,,"Malvern Rd, Melbourne, Victoria, 3141, AU",-37.803425,145.01105,,"Malvern Rd, Melbourne, Victoria, 3141, AU",-37.803425,145.01105
Enhance Urban Planning,null,null,null,null,,,,null,null,null,,null,null,null
Atelier Bond,null,null,null,null,,,,"PO BOX 624, Adelaide, South Australia, 5034, AU",-34.897945,138.59166,,"PO BOX 624, Adelaide, South Australia, 5034, AU",-34.897945,138.59166
Tall Architects,null,null,null,null,,,,null,null,null,,null,null,null
STS STONE,null,null,null,null,,,,"118 Edgecliff Rd, Woollahra , Sydney, NSW, 2025, AU",-33.84907,151.13834,,"118 Edgecliff Rd, Woollahra , Sydney, NSW, 2025, AU",-33.84907,151.13834
CSA Architects,null,null,null,null,,,,"null, null, null, 2022, AU",-33.84907,151.13834,,"null, null, null, 2022, AU",-33.84907,151.13834
Think Planners,null,null,null,null,,,,null,null,null,,null,null,null
360fx Architecture,null,null,null,null,,,,null,null,null,,null,null,null
SPACELAB STUDIO,null,null,null,null,,,,null,null,null,,null,null,null
DW Architects & Interiors,null,null,null,null,,,,null,null,null,,null,null,null
Urbanfinity,null,null,null,null,,,,null,null,null,,null,null,null
Patrick O'Carrigan + Partners Pty Ltd t/a POC+P architects,null,null,null,null,,,,null,null,null,,null,null,null
IF Architecture,null,null,null,null,,,,"268 Rosslyn Street, West Melbourne, VIC, 3003, AU",-37.803425,145.01105,,"268 Rosslyn Street, West Melbourne, VIC, 3003, AU",-37.803425,145.01105
Architects Accreditation Council of Australia,null,null,null,null,,,,"Suite 3, Level 5 75 Castlereagh Street, Sydney, NSW, 2000, AU",-33.84907,151.13834,,"Suite 3, Level 5 75 Castlereagh Street, Sydney, NSW, 2000, AU",-33.84907,151.13834
Klopper & Davis Architects,null,null,null,null,,,,null,null,null,,null,null,null
Tait Network,null,null,null,null,,,,null,null,null,,null,null,null
Hodyl & Co,null,null,null,null,,,,null,null,null,,null,null,null
Stack Panel Australia,null,null,null,null,,,,null,null,null,,null,null,null
Place Intelligence ®,null,null,null,null,,,,null,null,null,,null,null,null
SEQ Steel Detailing,null,null,null,null,,,,"Unit 78 - 79 ""Bells Square"", Fortitude Valley, Queensland, 4006, AU",-27.47126,153.01831,,"Unit 78 - 79 ""Bells Square"", Fortitude Valley, Queensland, 4006, AU",-27.47126,153.01831
Mostaghim,null,null,null,null,,,,null,null,null,,null,null,null
Statiker (Previously HAMEC),null,null,null,null,,,,null,null,null,,null,null,null
Rubysketch,null,null,null,null,,,,null,null,null,,null,null,null
Hammond Studio Pty Ltd,null,null,null,null,,,,null,null,null,,null,null,null
Faucet Strommen,null,null,null,null,,,,null,null,null,,null,null,null
Das Studio,null,null,null,null,,,,null,null,null,,null,null,null
JOC Consulting,null,null,null,null,,,,null,null,null,,null,null,null
Moir Landscape Architecture Pty Ltd,null,null,null,null,,,,null,null,null,,null,null,null
H&E Architects,null,null,null,null,,,,"Suite 35, Level 2, Darlinghurst, NSW, 2010, AU",-33.84907,151.13834,,"Suite 35, Level 2, Darlinghurst, NSW, 2010, AU",-33.84907,151.13834
"Brand Architects, Australia",null,null,null,null,,,,null,null,null,,null,null,null
Lockhart Drafting & Design,null,null,null,null,,,,null,null,null,,null,null,null
MBMO Architects,null,null,null,null,,,,null,null,null,,null,null,null
ingenhoven architects,null,null,null,null,,,,null,null,null,,null,null,null
CPP Wind Engineering Consultants,null,null,null,null,,,,null,null,null,,null,null,null
John Wardle Architects,null,null,null,null,,,,null,null,null,,null,null,null
Archistar.ai,null,null,null,null,,,,null,null,null,,null,null,null
Cottee Parker Architects,null,null,null,null,,,,null,null,null,,null,null,null
WARREN AND MAHONEY,null,null,null,null,,,,null,null,null,,null,null,null
Green Building Council of Australia,null,null,null,null,,,,null,null,null,,null,null,null
Buchan Group,null,null,null,null,,,,null,null,null,,null,null,null
Education Design International,null,null,null,null,,,,null,null,null,,null,null,null
IA Design,null,null,null,null,,,,null,null,null,,null,null,null
SITE Architecture Studio,null,null,null,null,,,,null,null,null,,null,null,null
The Doyenne Interviews,null,null,null,null,,,,null,null,null,,null,null,null
PSA Consulting,null,null,null,null,,,,null,null,null,,null,null,null
Mesh Planning,null,null,null,null,,,,null,null,null,,null,null,null
Stab Studio,null,null,null,null,,,,"null, Melbourne, null, null, AU",-37.803425,145.01105,,"null, Melbourne, null, null, AU",-37.803425,145.01105
Travis Walton Architecture,null,null,null,null,,,,"Level 2, 227 Commercial Road, South Yarra, Victoria, 3141, AU",-37.803425,145.01105,,"Level 2, 227 Commercial Road, South Yarra, Victoria, 3141, AU",-37.803425,145.01105
Project Urban,null,null,null,null,,,,null,null,null,,null,null,null
Stoked Associates,null,null,null,null,,,,null,null,null,,null,null,null
Spowers,null,null,null,null,,,,null,null,null,,null,null,null
BN Group Pty Ltd,null,null,null,null,,,,null,null,null,,null,null,null
Slavicek Studio Architecture,null,null,null,null,,,,null,null,null,,null,null,null
Urban Synergies Group,null,null,null,null,,,,null,null,null,,null,null,null
Aspect Architecture,null,null,null,null,,,,"PO Box 1873, KINGSCLIFF, NSW, 2487, AU",-28.255732,153.57585,,"PO Box 1873, KINGSCLIFF, NSW, 2487, AU",-28.255732,153.57585
Blackmore Design Group Pty Ltd,null,null,null,null,,,,"Level 1, 57 Pittwater Road, Manly, Sydney, NSW, 2095, AU",-33.84907,151.13834,,"Level 1, 57 Pittwater Road, Manly, Sydney, NSW, 2095, AU",-33.84907,151.13834
Newton Denny Chapelle,null,null,null,null,,,,null,null,null,,null,null,null
Open Architecture Studio,null,null,null,null,,,,null,null,null,,null,null,null
Ai3D Australia,null,null,null,null,,,,null,null,null,,null,null,null
OLDFIELD KNOTT ARCHITECTS (SA) PTY LTD,null,null,null,null,,,,null,null,null,,null,null,null
Fabric Architecture Studio,null,null,null,null,,,,null,null,null,,null,null,null
rush\wright associates,null,null,null,null,,,,"Level 5, 105 Queen Street, Melbourne, Victoria, 3000, AU",-37.803425,145.01105,,"Level 5, 105 Queen Street, Melbourne, Victoria, 3000, AU",-37.803425,145.01105
McConnel Smith & Johnson Architects,null,null,null,null,,,,null,null,null,,null,null,null
Smith & Tzannes,null,null,null,null,,,,null,null,null,,null,null,null
Destination Living,null,null,null,null,,,,null,null,null,,null,null,null
Xrev Pty Ltd,null,null,null,null,,,,"18 Hampstead Otlk, Murrumba Downs, Queensland, 4503, AU",-27.47126,153.01831,,"18 Hampstead Otlk, Murrumba Downs, Queensland, 4503, AU",-27.47126,153.01831
Those Architects,null,null,null,null,,,,null,null,null,,null,null,null
Studio Hollenstein,null,null,null,null,,,,"L1, 24-26 Botany Road, Sydney, NSW, 2015, AU",-33.84907,151.13834,,"L1, 24-26 Botany Road, Sydney, NSW, 2015, AU",-33.84907,151.13834
Architecture & Access,null,null,null,null,,,,null,null,null,,null,null,null
blaanc borderless architecture,null,null,null,null,,,,"-, Perth, null, null, AU",-25.574999,134.3547,,"-, Perth, null, null, AU",-25.574999,134.3547
Archr Design,null,null,null,null,,,,null,null,null,,null,null,null
ARKHAUS,null,null,null,null,,,,null,null,null,,null,null,null
The Flaming Beacon Pty Ltd,null,null,null,null,,,,"5 Little Bakers St, Melbourne, Victoria, 3070, AU",-37.803425,145.01105,,"5 Little Bakers St, Melbourne, Victoria, 3070, AU",-37.803425,145.01105
RZK Group,null,null,null,null,,,,null,null,null,,null,null,null
SDA Space | Design | Architecture,null,null,null,null,,,,"Level 1, The Junction, NSW, 2291, AU",-32.92528,151.7527,,"Level 1, The Junction, NSW, 2291, AU",-32.92528,151.7527
Zone Landscape Architecture,null,null,null,null,,,,null,null,null,,null,null,null
XO Projects,null,null,null,null,,,,null,null,null,,null,null,null
Jolson Architecture and Interiors,null,null,null,null,,,,"Greville Street, Prahran, VIC, 3181, AU",-37.803425,145.01105,,"Greville Street, Prahran, VIC, 3181, AU",-37.803425,145.01105
Heather Buttrose Associates,null,null,null,null,,,,"Office 1, Woolloomooloo, NSW, 2011, AU",-33.84907,151.13834,,"Office 1, Woolloomooloo, NSW, 2011, AU",-33.84907,151.13834
Liquid Blu,null,null,null,null,,,,"null, Teneriffe, Queensland, 4005, AU",-27.47126,153.01831,,"null, Teneriffe, Queensland, 4005, AU",-27.47126,153.01831
Detail Studio,null,null,null,null,,,,null,null,null,,null,null,null
UrbanTrans ANZ,null,null,null,null,,,,"Level 2, PERTH, WA, 6000, AU",-31.939821,115.8162,,"Level 2, PERTH, WA, 6000, AU",-31.939821,115.8162
Architecture & Design Australia,"7500A Beach Rd, #15-303, Singapore 199591",1.299569,103.860917,ChIJ____l7EZ2jERLTbOevDt1_s,,,,"Level 37, 140 William St, Melbourne , Victoria, 3000, AU",-37.803425,145.01105,,"Level 37, 140 William St, Melbourne , Victoria, 3000, AU",-37.803425,145.01105
ZWEI Interiors Architecture,null,null,null,null,,,,null,null,null,,null,null,null
Studio S2 Architects,null,null,null,null,,,,null,null,null,,null,null,null
HABITOOR - THE HOME OF YOUR ORGANIZATION,null,null,null,null,,,,null,null,null,,null,null,null
DNA Architects Canberra,null,null,null,null,,,,null,null,null,,null,null,null
Hamilton Hayes Henderson Architects,null,null,null,null,,,,null,null,null,,null,null,null
Brisbane Open House,null,null,null,null,,,,null,null,null,,null,null,null
REALMstudios,null,null,null,null,,,,null,null,null,,null,null,null
Jensen PLUS,null,null,null,null,,,,null,null,null,,null,null,null
Chan Architecture Pty Ltd,null,null,null,null,,,,"142 Johnston St, Collingwood, Victoria, 3066, AU",-37.803425,145.01105,,"142 Johnston St, Collingwood, Victoria, 3066, AU",-37.803425,145.01105
Wool+Hay,null,null,null,null,,,,null,null,null,,null,null,null
Benson McCormack Architecture,null,null,null,null,,,,null,null,null,,null,null,null
The Greenwall Company,null,null,null,null,,,,"PO Box 464, Newport Beach, NSW, 2106, AU",-33.84907,151.13834,,"PO Box 464, Newport Beach, NSW, 2106, AU",-33.84907,151.13834
ArPM,null,null,null,null,,,,"Level 5, Melbourne, VIC, 3052, AU",-37.79454,144.9567,,"Level 5, Melbourne, VIC, 3052, AU",-37.79454,144.9567
MAP Architecture Pty. Ltd.,null,null,null,null,,,,"Suite 1, Carlton, Victoria, 3053, AU",-37.803425,145.01105,,"Suite 1, Carlton, Victoria, 3053, AU",-37.803425,145.01105
Australian Institute of Architects [WA],null,null,null,null,,,,"33 Broadway , Nedlands, Western Australia, 6009, AU",-31.939821,115.8162,,"33 Broadway , Nedlands, Western Australia, 6009, AU",-31.939821,115.8162
Bark Design Architects,null,null,null,null,,,,null,null,null,,null,null,null
Haus Floor Plans,null,null,null,null,,,,null,null,null,,null,null,null
Inspiring Landscape Solutions Pty Ltd,null,null,null,null,,,,null,null,null,,null,null,null
International Urban Strategies,null,null,null,null,,,,"13th floor, Melbourne, Victoria, 3004, AU",-37.803425,145.01105,,"13th floor, Melbourne, Victoria, 3004, AU",-37.803425,145.01105
Cayas Architects,null,null,null,null,,,,"Suite 2, Kelvin Grove, QLD, 4059, AU",-27.47126,153.01831,,"Suite 2, Kelvin Grove, QLD, 4059, AU",-27.47126,153.01831
AB12 | Architecture & Design,null,null,null,null,,,,null,null,null,,null,null,null
Extrude Design Studio,null,null,null,null,,,,"81-86 Courallie Avenue, Homebush West, NSW, 2140, AU",-33.84907,151.13834,,"81-86 Courallie Avenue, Homebush West, NSW, 2140, AU",-33.84907,151.13834
Big Plans Melbourne,null,null,null,null,,,,null,null,null,,null,null,null
Aleksandar Projects,null,null,null,null,,,,"null, Bondi, NSW, 2026, AU",-33.84907,151.13834,,"null, Bondi, NSW, 2026, AU",-33.84907,151.13834
CA Architects,null,null,null,null,,,,"10 Grove St, Cairns, QLD, 4870, AU",-16.922783,145.77031,,"10 Grove St, Cairns, QLD, 4870, AU",-16.922783,145.77031
QOH Architects,null,null,null,null,,,,"20 Church St, Wickham, New South Wales, 2293, AU",-32.92528,151.7527,,"20 Church St, Wickham, New South Wales, 2293, AU",-32.92528,151.7527
Base Architecture,null,null,null,null,,,,null,null,null,,null,null,null
Heritage 21,null,null,null,null,,,,null,null,null,,null,null,null
Urbanism,null,null,null,null,,,,"55 Oban Road, City Beach, WA, 6015, AU",-31.939821,115.8162,,"55 Oban Road, City Beach, WA, 6015, AU",-31.939821,115.8162
JBA - urban development services,null,null,null,null,,,,null,null,null,,null,null,null
Ramakers Architects,null,null,null,null,,,,null,null,null,,null,null,null
a+ design group,null,null,null,null,,,,null,null,null,,null,null,null
Superdraft,null,null,null,null,,,,null,null,null,,null,null,null
Joe Adsett Architects,null,null,null,null,,,,null,null,null,,null,null,null
Kerstin Thompson Architects,null,null,null,null,,,,null,null,null,,null,null,null
PMDL Architecture + Design,null,null,null,null,,,,null,null,null,,null,null,null
Ewert Leaf,null,null,null,null,,,,null,null,null,,null,null,null
Kann Finch,null,null,null,null,,,,null,null,null,,null,null,null
BALDASSO CORTESE,null,null,null,null,,,,null,null,null,,null,null,null
"DTS Group QLD - Urban Planning, Surveying & Development",null,null,null,null,,,,null,null,null,,null,null,null
Zone Design,null,null,null,null,,,,null,null,null,,null,null,null
WOLF Architects - Interiors & Construction,null,null,null,null,,,,null,null,null,,null,null,null
MR.P,null,null,null,null,,,,"2 MACQUARIE ST, PRAHRAN, VIC, 3181, AU",-37.803425,145.01105,,"2 MACQUARIE ST, PRAHRAN, VIC, 3181, AU",-37.803425,145.01105
DX Architects,null,null,null,null,,,,null,null,null,,null,null,null
Gardner Wetherill,null,null,null,null,,,,null,null,null,,null,null,null
"Office Boy Workplace Environments | Office, Medical and Dental Fitout Specialists",null,null,null,null,,,,null,null,null,,null,null,null
Design Jam,null,null,null,null,,,,null,null,null,,null,null,null
Chasecrown,null,null,null,null,,,,null,null,null,,null,null,null
Envirotecture,null,null,null,null,,,,null,null,null,,null,null,null
Crest Interiors,null,null,null,null,,,,null,null,null,,null,null,null
MAArchitects,null,null,null,null,,,,"25 William St, Melbourne, Victoria, null, AU",-37.803425,145.01105,,"25 William St, Melbourne, Victoria, null, AU",-37.803425,145.01105
UDLA,null,null,null,null,,,,null,null,null,,null,null,null
Fox Johnston,null,null,null,null,,,,"Level 1,, Surry hill, NSW, 2010, AU",-33.84907,151.13834,,"Level 1,, Surry hill, NSW, 2010, AU",-33.84907,151.13834
alkimi studio,null,null,null,null,,,,null,null,null,,null,null,null
MGA STUDIOS,null,null,null,null,,,,null,null,null,,null,null,null
Fuse Architects,null,null,null,null,,,,null,null,null,,null,null,null
JAM Architects,null,null,null,null,,,,"Level 2, Richmond, VIC, 3121, AU",-37.803425,145.01105,,"Level 2, Richmond, VIC, 3121, AU",-37.803425,145.01105
Y2Architecture,null,null,null,null,,,,null,null,null,,null,null,null
the world is round Pty Ltd,null,null,null,null,,,,"283 Liverpool Street , Darlinghurst, NSW, 2021, AU",-33.84907,151.13834,,"283 Liverpool Street , Darlinghurst, NSW, 2021, AU",-33.84907,151.13834
CK Architecture,null,null,null,null,,,,null,null,null,,null,null,null
HSPC Health Architects,null,null,null,null,,,,null,null,null,,null,null,null
International Academy for Design and Health,null,null,null,null,,,,null,null,null,,null,null,null
Place Score,null,null,null,null,,,,null,null,null,,null,null,null
PLAN E Landscape Architects,null,null,null,null,,,,null,null,null,,null,null,null
POWE Architects,null,null,null,null,,,,null,null,null,,null,null,null
Swanbury Penglase,null,null,null,null,,,,null,null,null,,null,null,null
▼  LAB architecture studio ₁₉₉₄,null,null,null,null,,,,null,null,null,,null,null,null
JPW,null,null,null,null,,,,null,null,null,,null,null,null
DMG Architecture + Construction,null,null,null,null,,,,null,null,null,,null,null,null
Gensler,null,null,null,null,,,,null,null,null,,null,null,null
Hassell,null,null,null,null,,,,null,null,null,,null,null,null
Architecture & Design at HDR,null,null,null,null,,,,null,null,null,,null,null,null
Woods Bagot,null,null,null,null,,,,null,null,null,,null,null,null
Snøhetta,null,null,null,null,,,,null,null,null,,null,null,null
Urbis,null,null,null,null,,,,null,null,null,,null,null,null
Rogers Stirk Harbour + Partners,null,null,null,null,,,,null,null,null,,null,null,null
M Moser Associates,null,null,null,null,,,,null,null,null,,null,null,null
Bespoke Careers,null,null,null,null,,,,null,null,null,,null,null,null
Grimshaw,null,null,null,null,,,,null,null,null,,null,null,null
MODE Design,null,null,null,null,,,,null,null,null,,null,null,null
Hayball,null,null,null,null,,,,null,null,null,,null,null,null
Farrells,null,null,null,null,,,,null,null,null,,null,null,null
PTW,null,null,null,null,,,,null,null,null,,null,null,null
Bimbeats,null,null,null,null,,,,null,null,null,,null,null,null
Siren Design Group,null,null,null,null,,,,null,null,null,,null,null,null
Denton Corker Marshall,null,null,null,null,,,,null,null,null,,null,null,null
GHDWoodhead,null,null,null,null,,,,null,null,null,,null,null,null
Graphical Thread - Architectural Visuals. Australia,null,null,null,null,,,,null,null,null,,null,null,null
Paragon Group - Architects and Interior Architects,null,null,null,null,,,,null,null,null,,null,null,null
STUDIOMINT Design Group,null,null,null,null,,,,null,null,null,,null,null,null
arkLAB ARCHITECTURE,null,null,null,null,,,,"Boundary Street, Spring Hill, Queensland, 4000, AU",-27.47126,153.01831,,"Boundary Street, Spring Hill, Queensland, 4000, AU",-27.47126,153.01831
Vincent Chrisp Architects,null,null,null,null,,,,null,null,null,,null,null,null
The Andrews Group,null,null,null,null,,,,null,null,null,,null,null,null
Slater Architects,null,null,null,null,,,,null,null,null,,null,null,null
"Parlour: gender, equity, architecture",null,null,null,null,,,,null,null,null,,null,null,null
Architectural Collaborative,null,null,null,null,,,,null,null,null,,null,null,null
Mavtect Designs,null,null,null,null,,,,null,null,null,,null,null,null
Shaun Lockyer Architects,null,null,null,null,,,,null,null,null,,null,null,null
VNIX,null,null,null,null,,,,null,null,null,,null,null,null
Acacia Projects,null,null,null,null,,,,null,null,null,,null,null,null
mcmahon and nerlich,null,null,null,null,,,,"228 Bank St, South Melbourne, Victoria, 3205, AU",-37.803425,145.01105,,"228 Bank St, South Melbourne, Victoria, 3205, AU",-37.803425,145.01105
DiMase Architects,null,null,null,null,,,,null,null,null,,null,null,null
Parallel Workshop Pty Ltd,null,null,null,null,,,,null,null,null,,null,null,null
CS Town Planning Pty Ltd,null,null,null,null,,,,"1632 High Street, Melbourne, Victoria, 3146, AU",-37.803425,145.01105,,"1632 High Street, Melbourne, Victoria, 3146, AU",-37.803425,145.01105
Gibson Architects,null,null,null,null,,,,null,null,null,,null,null,null
Zenx Architects,null,null,null,null,,,,"Level 11, Brisbane, Qld, 4000, AU",-27.47126,153.01831,,"Level 11, Brisbane, Qld, 4000, AU",-27.47126,153.01831
Student Organised Network for Architecture,null,null,null,null,,,,"Level 1, Melbourne, Victoria, 3000, AU",-37.803425,145.01105,,"Level 1, Melbourne, Victoria, 3000, AU",-37.803425,145.01105
Solis Products,null,null,null,null,,,,null,null,null,,null,null,null
geoform design architects,null,null,null,null,,,,null,null,null,,null,null,null
CODA Studio: Architecture + Urban Design,null,null,null,null,,,,"10 Elder Place, Fremantle, Western Australia, 6160, AU",-31.939821,115.8162,,"10 Elder Place, Fremantle, Western Australia, 6160, AU",-31.939821,115.8162
uDrew,null,null,null,null,,,,null,null,null,,null,null,null
BHI Architects,null,null,null,null,,,,null,null,null,,null,null,null
Morson Group,null,null,null,null,,,,"3 Barrack St, Sydney, New South Wales, 2000, AU",-33.84907,151.13834,,"3 Barrack St, Sydney, New South Wales, 2000, AU",-33.84907,151.13834
aardvarch,null,null,null,null,,,,null,null,null,,null,null,null
CO-OP Studio,null,null,null,null,,,,null,null,null,,null,null,null
Chateau Architects + Builders,null,null,null,null,,,,"Level 2 Chateau House, Sydney, NSW, 2154, AU",-33.84907,151.13834,,"Level 2 Chateau House, Sydney, NSW, 2154, AU",-33.84907,151.13834
Tanya Mathers Architecture + Design,null,null,null,null,,,,null,null,null,,null,null,null
Select Architects,null,null,null,null,,,,null,null,null,,null,null,null
Keystone Linings,null,null,null,null,,,,null,null,null,,null,null,null
Design Out Crime & CPTED Centre,null,null,null,null,,,,null,null,null,,null,null,null
McLellan Bush Architects,null,null,null,null,,,,null,null,null,,null,null,null
Blackburne Jackson,null,null,null,null,,,,null,null,null,,null,null,null
Bureau of Urban Architecture,null,null,null,null,,,,null,null,null,,null,null,null
8 Architecture,null,null,null,null,,,,null,null,null,,null,null,null
Urban Initiatives Pty. Ltd.,null,null,null,null,,,,"Ground Floor, 143 Franklin Street, MELBOURNE, VICTORIA, 3000, AU",-37.803425,145.01105,,"Ground Floor, 143 Franklin Street, MELBOURNE, VICTORIA, 3000, AU",-37.803425,145.01105
McBride Charles Ryan,null,null,null,null,,,,"2 Carlton St, Prahran, Victoria, 3181, AU",-37.803425,145.01105,,"2 Carlton St, Prahran, Victoria, 3181, AU",-37.803425,145.01105
DROO / Da Costa Mahindroo Architects,null,null,null,null,,,,null,null,null,,null,null,null
Atria Designs,null,null,null,null,,,,null,null,null,,null,null,null
Archi Visual 3D Rendering,null,null,null,null,,,,"CBD, Melbourne, VIC, null, AU",-37.803425,145.01105,,"CBD, Melbourne, VIC, null, AU",-37.803425,145.01105
Bower Architecture & Interiors,null,null,null,null,,,,null,null,null,,null,null,null
Thomson Rossi,null,null,null,null,,,,null,null,null,,null,null,null
LevantaPARK,null,null,null,null,,,,null,null,null,,null,null,null
Mewing Planning Consultants,null,null,null,null,,,,null,null,null,,null,null,null
Harmer Architecture,null,null,null,null,,,,null,null,null,,null,null,null
Ken Powell Architect,null,null,null,null,,,,"Studio 1/151, Surry Hills, NSW, 2010, AU",-33.84907,151.13834,,"Studio 1/151, Surry Hills, NSW, 2010, AU",-33.84907,151.13834
Site Image Landscape Architects & Public Art Consultants,null,null,null,null,,,,"478 William Street, West Melbourne, VIC, 3003, AU",-37.803425,145.01105,,"478 William Street, West Melbourne, VIC, 3003, AU",-37.803425,145.01105
BSK PROJECTS Pty Ltd,null,null,null,null,,,,null,null,null,,null,null,null
TaylorEllis Architecture,null,null,null,null,,,,null,null,null,,null,null,null
Giles Tribe Architects,null,null,null,null,,,,"Level 8/263 Clarence St, Sydney, NSW, 2000, AU",-33.84907,151.13834,,"Level 8/263 Clarence St, Sydney, NSW, 2000, AU",-33.84907,151.13834
Slap Architects,null,null,null,null,,,,null,null,null,,null,null,null
Bennett Architecture,null,null,null,null,,,,null,null,null,,null,null,null
Foodservice Consultants Australia Pty Ltd,null,null,null,null,,,,"8 Mavron St, Melbourne, Victoria, 3147, AU",-37.803425,145.01105,,"8 Mavron St, Melbourne, Victoria, 3147, AU",-37.803425,145.01105
Nielsen Architects AU,null,null,null,null,,,,null,null,null,,null,null,null
MCA Architects,null,null,null,null,,,,null,null,null,,null,null,null
Rise Urban,null,null,null,null,,,,null,null,null,,null,null,null
SDA Architects,null,null,null,null,,,,null,null,null,,null,null,null
Arquero Architecture & Interiors,null,null,null,null,,,,null,null,null,,null,null,null
Lead Architects,null,null,null,null,,,,null,null,null,,null,null,null
PTAH,null,null,null,null,,,,null,null,null,,null,null,null
Conybeare Morrison,null,null,null,null,,,,null,null,null,,null,null,null
PMM,null,null,null,null,,,,null,null,null,,null,null,null
Grieve Gillett Andersen,null,null,null,null,,,,null,null,null,,null,null,null
CK Architecture Australia,null,null,null,null,,,,null,null,null,,null,null,null
Guymer Bailey Architects Pty Ltd,null,null,null,null,,,,null,null,null,,null,null,null
Inscape Projects Group,null,null,null,null,,,,null,null,null,,null,null,null
BKA Architecture,null,null,null,null,,,,null,null,null,,null,null,null
Genton,null,null,null,null,,,,null,null,null,,null,null,null
MGS Architects Pty Ltd,null,null,null,null,,,,null,null,null,,null,null,null
INLITE,null,null,null,null,,,,null,null,null,,null,null,null
My Architect,null,null,null,null,,,,null,null,null,,null,null,null
CHT Architects,null,null,null,null,,,,null,null,null,,null,null,null
DBI,null,null,null,null,,,,null,null,null,,null,null,null
Silver Thomas Hanley (STH),null,null,null,null,,,,null,null,null,,null,null,null
Atlas Industries,null,null,null,null,,,,null,null,null,,null,null,null
Ellivo Architects,null,null,null,null,,,,null,null,null,,null,null,null
PDT Architects.,null,null,null,null,,,,null,null,null,,null,null,null
Incorp Advisory,null,null,null,null,,,,null,null,null,,null,null,null
Elton Consulting,null,null,null,null,,,,null,null,null,,null,null,null
Digital Built Environment Institute,null,null,null,null,,,,null,null,null,,null,null,null
Machin Designs,null,null,null,null,,,,"23 Bowman Street, South Perth, Western Australia, 6151, AU",-31.939821,115.8162,,"23 Bowman Street, South Perth, Western Australia, 6151, AU",-31.939821,115.8162
DS Architects,null,null,null,null,,,,null,null,null,,null,null,null
GSA Planning,null,null,null,null,,,,"95 Paddington Street, Paddington, NSW, 2021, AU",-33.84907,151.13834,,"95 Paddington Street, Paddington, NSW, 2021, AU",-33.84907,151.13834
Elevli Plus,null,null,null,null,,,,null,null,null,,null,null,null
Luigi Rosselli Architects,null,null,null,null,,,,null,null,null,,null,null,null
Sans-Arc Studio,null,null,null,null,,,,"Rear, 33 Sturt Street, Adelaide, SA, 5000, AU",-34.897945,138.59166,,"Rear, 33 Sturt Street, Adelaide, SA, 5000, AU",-34.897945,138.59166
DKJ projects.architecture,null,null,null,null,,,,null,null,null,,null,null,null
pdt.red,null,null,null,null,,,,null,null,null,,null,null,null
Planitree,null,null,null,null,,,,null,null,null,,null,null,null
"GIW Environmental Solutions Pty Ltd (""GIW""​)",null,null,null,null,,,,"285 Lennox St, Richmond, VIC, 3121, AU",-37.803425,145.01105,,"285 Lennox St, Richmond, VIC, 3121, AU",-37.803425,145.01105
designc,null,null,null,null,,,,null,null,null,,null,null,null
Tonkin Zulaikha Greer Architects,null,null,null,null,,,,null,null,null,,null,null,null
JMA Architects,null,null,null,null,,,,"140 Gladstone St, South Melbourne, VIC, 3205, AU",-37.803425,145.01105,,"140 Gladstone St, South Melbourne, VIC, 3205, AU",-37.803425,145.01105
PLACE Laboratory,null,null,null,null,,,,null,null,null,,null,null,null
Brewster Hjorth Architects,null,null,null,null,,,,"First Floor, Surry Hills, NSW, 2010, AU",-33.84907,151.13834,,"First Floor, Surry Hills, NSW, 2010, AU",-33.84907,151.13834
Fieldwork,null,null,null,null,,,,"150 Langridge Street, Collingwood, Victoria, 3066, AU",-37.803425,145.01105,,"150 Langridge Street, Collingwood, Victoria, 3066, AU",-37.803425,145.01105
Matthews Architects,null,null,null,null,,,,null,null,null,,null,null,null
Healthy Active by Design,null,null,null,null,,,,null,null,null,,null,null,null
MJA Studio,null,null,null,null,,,,"28 Gwynne St, Cremorne, Victoria, 3121, AU",-37.803425,145.01105,,"28 Gwynne St, Cremorne, Victoria, 3121, AU",-37.803425,145.01105
Blight Rayner Architecture,null,null,null,null,,,,null,null,null,,null,null,null
