Name,Address_0,Latitude_0,Longitude_0,place_id,,,,Address_0,Latitude_0,Longitude_0,,C_A,C_T,C_G
Naomi Street Self Storage.,null,null,null,null,,,,null,null,null,,null,null,null
South West Parcel Express,null,null,null,null,,,,null,null,null,,null,null,null
Mackay Marina Secure Storage,null,null,null,null,,,,null,null,null,,null,null,null
Barossa Self Storage,null,null,null,null,,,,null,null,null,,null,null,null
"Move, Lock and Store",null,null,null,null,,,,null,null,null,,null,null,null
Ezi Storage Osborne Park,null,null,null,null,,,,null,null,null,,null,null,null
Autocraft Smash Repairs,null,null,null,null,,,,null,null,null,,null,null,null
Western Pet Supplies,null,null,null,null,,,,null,null,null,,null,null,null
Bob's Secondhand Warehouse,null,null,null,null,,,,null,null,null,,null,null,null
Simply Self Storage,null,null,null,null,,,,"38-44 Montague St, North Wollongong, New South Wales, 2500, AU",-34.435642,150.88586,,"38-44 Montague St, North Wollongong, New South Wales, 2500, AU",-34.435642,150.88586
Tablecloths.com.au,"310 Orchard Rd, Singapore 238864",1.3046879,103.8331087,ChIJnaWMiY0Z2jERzVoOVDH5PF0,,,,null,null,null,,"310 Orchard Rd, Singapore 238864",1.3046879,103.8331087
LEE BROTHERS INTERNATIONAL TRADE PTY LTD,null,null,null,null,,,,null,null,null,,null,null,null
DRS INDUSTRIAL,null,null,null,null,,,,null,null,null,,null,null,null
Chittenden's Warehousing & Logistics,null,null,null,null,,,,null,null,null,,null,null,null
Sandy Gallop Golf Club,null,null,null,null,,,,null,null,null,,null,null,null
Bit Pixel Tech Pty Ltd,null,null,null,null,,,,null,null,null,,null,null,null
AXIMA Logistics,null,null,null,null,,,,null,null,null,,null,null,null
Glenwood Storage,"3410 S Glen Ave, Glenwood Springs, CO 81601, United States",39.5165927,-107.3166323,ChIJlSlF1UcIQYcROglYOgFwQKc,,,,null,null,null,,"3410 S Glen Ave, Glenwood Springs, CO 81601, United States",39.5165927,-107.3166323
Woy Woy Storage Park,null,null,null,null,,,,null,null,null,,null,null,null
Gosford Micrographics,null,null,null,null,,,,null,null,null,,null,null,null
QLD Bulk Storage,null,null,null,null,,,,null,null,null,,null,null,null
Logistics1,null,null,null,null,,,,null,null,null,,null,null,null
Sol's Self Storage Sheds,"Unit 3/5 Boyle Rd, Sarina QLD 4737, Australia",-21.4067874,149.2275622,ChIJ4ySLCie222sRR04dTZqJei0,,,,null,null,null,,"Unit 3/5 Boyle Rd, Sarina QLD 4737, Australia",-21.4067874,149.2275622
Jensen Warehouse & Storage,null,null,null,null,,,,null,null,null,,null,null,null
Storage Aus Kwinana,null,null,null,null,,,,null,null,null,,null,null,null
BoxIT! Self Storage,"32-40 Tarnard Dr, Braeside VIC 3195, Australia",-37.989529,145.112638,ChIJLw18KOFs1moRsy5B9yjzPgA,,,,null,null,null,,"32-40 Tarnard Dr, Braeside VIC 3195, Australia",-37.989529,145.112638
Garden Warriors,null,null,null,null,,,,null,null,null,,null,null,null
STORE A BOX,null,null,null,null,,,,"205/84, Sydney, NSW, 2000, AU",-25.574999,134.3547,,"205/84, Sydney, NSW, 2000, AU",-25.574999,134.3547
jun pacific,null,null,null,null,,,,null,null,null,,null,null,null
AGAME Universal,null,null,null,null,,,,"1 Tyrone Pl, Erskine Park, New South Wales, 2759, AU",-33.84907,151.13834,,"1 Tyrone Pl, Erskine Park, New South Wales, 2759, AU",-33.84907,151.13834
iWarehouseWA,null,null,null,null,,,,null,null,null,,null,null,null
Spare Room & Winevault,null,null,null,null,,,,"11 Lanceley Place, Artarmon, NSW, 2064, AU",-33.84907,151.13834,,"11 Lanceley Place, Artarmon, NSW, 2064, AU",-33.84907,151.13834
Iceland Cold Storage,"81 Gateway Blvd, Epping VIC 3076, Australia",-37.6411157,144.9977597,ChIJ2R8UClxO1moROUIX0W7y3WY,,,,null,null,null,,"81 Gateway Blvd, Epping VIC 3076, Australia",-37.6411157,144.9977597
Ezylok Australia,null,null,null,null,,,,"Unit 9/100 Willarong Road, Caringbah, New South Wales, 2229, AU",-33.84907,151.13834,,"Unit 9/100 Willarong Road, Caringbah, New South Wales, 2229, AU",-33.84907,151.13834
Warehouse Sheriff,null,null,null,null,,,,null,null,null,,null,null,null
Storage Plus Australia,null,null,null,null,,,,"167-169 Cremorne Street, Melbourne, Victoria, 3121, AU",-37.803425,145.01105,,"167-169 Cremorne Street, Melbourne, Victoria, 3121, AU",-37.803425,145.01105
Payless Removal,null,null,null,null,,,,"111 Phillp st, Parramatta, NSW, 2150, AU",-33.84907,151.13834,,"111 Phillp st, Parramatta, NSW, 2150, AU",-33.84907,151.13834
Vic Leahy Removal & Storage,null,null,null,null,,,,null,null,null,,null,null,null
Cowra Storage Solutions 2015 All,null,null,null,null,,,,null,null,null,,null,null,null
Holloway Self Storage Sydney,"12-28 Arncliffe St, Wolli Creek NSW 2205, Australia",-33.9338506,151.1500005,ChIJ4z7ZScmxEmsRAFbnk-lJClo,,,,null,null,null,,"12-28 Arncliffe St, Wolli Creek NSW 2205, Australia",-33.9338506,151.1500005
Colliers Central Storage,null,null,null,null,,,,null,null,null,,null,null,null
Spacey Storage Hume,null,null,null,null,,,,null,null,null,,null,null,null
Customs Agency Services,null,null,null,null,,,,null,null,null,,null,null,null
Milos & Sons Warehouse,"Milos, Greece",36.6914464,24.3935655,ChIJOz8yn6sgmRQRmME0rPbcRng,,,,null,null,null,,"Milos, Greece",36.6914464,24.3935655
Catherine Crescent Secure Storage,null,null,null,null,,,,null,null,null,,null,null,null
Golden Plains Self Storage,null,null,null,null,,,,null,null,null,,null,null,null
J & D Self Storage,null,null,null,null,,,,null,null,null,,null,null,null
Gasparini Storage,null,null,null,null,,,,null,null,null,,null,null,null
Indepent Warehouse Solutions,null,null,null,null,,,,"8 Enterprise Pl, Wetherill Park, New South Wales, 2164, AU",-33.84907,151.13834,,"8 Enterprise Pl, Wetherill Park, New South Wales, 2164, AU",-33.84907,151.13834
Ezimetal Raymond Terrace,null,null,null,null,,,,null,null,null,,null,null,null
antons moulding,null,null,null,null,,,,null,null,null,,null,null,null
City West Storage,null,null,null,null,,,,"650 Kororoit Creek Rd, Altona North, Victoria, 3025, AU",-37.803425,145.01105,,"650 Kororoit Creek Rd, Altona North, Victoria, 3025, AU",-37.803425,145.01105
Gepro Australia,null,null,null,null,,,,"null, Perth, null, null, AU",-31.939821,115.8162,,"null, Perth, null, null, AU",-31.939821,115.8162
STEADFAST AUSTRALIA PTY. LTD.,null,null,null,null,,,,null,null,null,,null,null,null
AAA Storage & Removals Wembley,null,null,null,null,,,,null,null,null,,null,null,null
Adco Industries Australia,null,null,null,null,,,,"Acron ST, Elanora, QLD, 4221, AU",-27.994457,153.40938,,"Acron ST, Elanora, QLD, 4221, AU",-27.994457,153.40938
ADN Logistics,null,null,null,null,,,,null,null,null,,null,null,null
Always Secure Self Storage,null,null,null,null,,,,null,null,null,,null,null,null
Koowee Self Storage,null,null,null,null,,,,null,null,null,,null,null,null
Grand Ridge Self - Storage and Hire,null,null,null,null,,,,null,null,null,,null,null,null
Core 150,null,null,null,null,,,,null,null,null,,null,null,null
Classic Modern Porsche Services Pty Ltd,null,null,null,null,,,,null,null,null,,null,null,null
Inna City,null,null,null,null,,,,null,null,null,,null,null,null
All Transport Group,null,null,null,null,,,,null,null,null,,null,null,null
Austraco ATV,null,null,null,null,,,,null,null,null,,null,null,null
Wodonga Storage,null,null,null,null,,,,null,null,null,,null,null,null
Adelaide Hills Removals & Storage,null,null,null,null,,,,null,null,null,,null,null,null
Octibox Self Storage,null,null,null,null,,,,null,null,null,,null,null,null
Southside Self Storage,null,null,null,null,,,,null,null,null,,null,null,null
Clipfast,null,null,null,null,,,,null,null,null,,null,null,null
Pioneer Airport Car Storage,null,null,null,null,,,,null,null,null,,null,null,null
Supercheap Self Storage,null,null,null,null,,,,null,null,null,,null,null,null
BJS Storage,null,null,null,null,,,,null,null,null,,null,null,null
Help Tradies Sa,null,null,null,null,,,,null,null,null,,null,null,null
Tallyhoski,null,null,null,null,,,,null,null,null,,null,null,null
Treendale Self Storage,null,null,null,null,,,,null,null,null,,null,null,null
Ballarat Moving and Storage,null,null,null,null,,,,null,null,null,,null,null,null
Marino Bros Food Logistics,null,null,null,null,,,,null,null,null,,null,null,null
No Shed Sherlock,null,null,null,null,,,,null,null,null,,null,null,null
Lawnton Outdoor Storage,null,null,null,null,,,,null,null,null,,null,null,null
U-Store-It Self Storage - Lonsdale,null,null,null,null,,,,null,null,null,,null,null,null
stockland self storage,null,null,null,null,,,,null,null,null,,null,null,null
A2Z Promotions,null,null,null,null,,,,null,null,null,,null,null,null
Airport Budget Car Parking and Storage in Cairns,null,null,null,null,,,,null,null,null,,null,null,null
Gerringong Storage,null,null,null,null,,,,null,null,null,,null,null,null
Forbes Mini-Storage,null,null,null,null,,,,null,null,null,,null,null,null
WA Industrial Storage,null,null,null,null,,,,null,null,null,,null,null,null
SL Sullivan Logistics Pty Ltd,null,null,null,null,,,,null,null,null,,null,null,null
Arrowmiss Transport,null,null,null,null,,,,null,null,null,,null,null,null
Pakenham Self Storage,null,null,null,null,,,,null,null,null,,null,null,null
elitechemicals.com.au,null,null,null,null,,,,null,null,null,,null,null,null
In2It Sports Distribution Pty. Ltd,null,null,null,null,,,,null,null,null,,null,null,null
Brisbane Air Cleaner Services,null,null,null,null,,,,null,null,null,,null,null,null
GEO Tyres Online,null,null,null,null,,,,null,null,null,,null,null,null
Tin Can Bay Storage Sheds,null,null,null,null,,,,null,null,null,,null,null,null
Scenic Rim Storage,null,null,null,null,,,,null,null,null,,null,null,null
SpaceMaster Storage,null,null,null,null,,,,null,null,null,,null,null,null
REDiNK Group,null,null,null,null,,,,null,null,null,,null,null,null
WEIPA SELF STORAGE,null,null,null,null,,,,null,null,null,,null,null,null
Control4 APAC Pty Ltd,null,null,null,null,,,,null,null,null,,null,null,null
MaxTend,null,null,null,null,,,,null,null,null,,null,null,null
Redbank Boat Storage,null,null,null,null,,,,null,null,null,,null,null,null
Logan Cold Storage Pty,null,null,null,null,,,,null,null,null,,null,null,null
Jendor Containers,null,null,null,null,,,,null,null,null,,null,null,null
In2storage,null,null,null,null,,,,null,null,null,,null,null,null
David Jones Removals & Storage,null,null,null,null,,,,null,null,null,,null,null,null
AAA Caravan Storage,null,null,null,null,,,,null,null,null,,null,null,null
Invermay Self Storage Solutions,null,null,null,null,,,,null,null,null,,null,null,null
Melbourne Car Storage,null,null,null,null,,,,null,null,null,,null,null,null
Murwillumbah Self Storage,null,null,null,null,,,,null,null,null,,null,null,null
Senko Advanced Components Australia P/L,null,null,null,null,,,,null,null,null,,null,null,null
NoSpray,null,null,null,null,,,,null,null,null,,null,null,null
Petface Australasia Pty Ltd,null,null,null,null,,,,null,null,null,,null,null,null
Rhinland Cold Storage,null,null,null,null,,,,null,null,null,,null,null,null
Get Stored Nagambie,null,null,null,null,,,,null,null,null,,null,null,null
Gorilla Film Gear,null,null,null,null,,,,null,null,null,,null,null,null
Agnew Storage,null,null,null,null,,,,null,null,null,,null,null,null
MS Aquariums,null,null,null,null,,,,null,null,null,,null,null,null
Fiesta Legwear,null,null,null,null,,,,null,null,null,,null,null,null
Golden Sun Australia Legion Tools Australia,null,null,null,null,,,,null,null,null,,null,null,null
JH Leavy,null,null,null,null,,,,null,null,null,,null,null,null
Coffs Harbour Discount Self Storage,null,null,null,null,,,,null,null,null,,null,null,null
SA Seafood Express,null,null,null,null,,,,null,null,null,,null,null,null
Jagant Interiors Pty Ltd,null,null,null,null,,,,null,null,null,,null,null,null
Chilli Cheap,null,null,null,null,,,,null,null,null,,null,null,null
GLOBAL VINTAGE COLLECTIVE,null,null,null,null,,,,null,null,null,,null,null,null
BronRob,null,null,null,null,,,,null,null,null,,null,null,null
Maverick Storage,null,null,null,null,,,,null,null,null,,null,null,null
Andrew Mathers Removals,null,null,null,null,,,,null,null,null,,null,null,null
UNEEDACUBE-Mobile Self,null,null,null,null,,,,null,null,null,,null,null,null
Combined Coastal Removals,null,null,null,null,,,,null,null,null,,null,null,null
Devonport Storage Sheds,null,null,null,null,,,,null,null,null,,null,null,null
Vici Swimwear,null,null,null,null,,,,null,null,null,,null,null,null
ArchiveBoxes.com.au,null,null,null,null,,,,null,null,null,,null,null,null
Somerville Storage Yards,null,null,null,null,,,,null,null,null,,null,null,null
STW Logistics Pty Ltd,null,null,null,null,,,,null,null,null,,null,null,null
Create With Us,null,null,null,null,,,,null,null,null,,null,null,null
National Storage,null,null,null,null,,,,null,null,null,,null,null,null
| uTenant. | The Warehousing Matchmaker,null,null,null,null,,,,null,null,null,,null,null,null
KeepSpace,null,null,null,null,,,,null,null,null,,null,null,null
BHD Storage Solutions,null,null,null,null,,,,null,null,null,,null,null,null
Abbott Storage Systems,null,null,null,null,,,,null,null,null,,null,null,null
APC Storage Technology Pty Ltd,null,null,null,null,,,,null,null,null,,null,null,null
Quickmail,null,null,null,null,,,,null,null,null,,null,null,null
SOS Warehousing,null,null,null,null,,,,null,null,null,,null,null,null
Materials Handling Pty Ltd,null,null,null,null,,,,null,null,null,,null,null,null
Warehouse Exchange,null,null,null,null,,,,null,null,null,,null,null,null
Brooklyn Cold Storage,null,null,null,null,,,,null,null,null,,null,null,null
ALLSONS TRANSPORT PTY LTD,null,null,null,null,,,,null,null,null,,null,null,null
Warrigal Rd Self Store,null,null,null,null,,,,"371 Warrigal Rd, Cheltenham, VIC, 3152, AU",-37.803425,145.01105,,"371 Warrigal Rd, Cheltenham, VIC, 3152, AU",-37.803425,145.01105
Icehouse Logistics - Eastern Creek Warehouse,null,null,null,null,,,,null,null,null,,null,null,null
Tasmanian Storage and Logistics,null,null,null,null,,,,"47 South Arm Highway, Rokeby, Tasmania, 7019, AU",-42.876358,147.3237,,"47 South Arm Highway, Rokeby, Tasmania, 7019, AU",-42.876358,147.3237
Handy Crew,null,null,null,null,,,,null,null,null,,null,null,null
Griffith Feed & Grain,null,null,null,null,,,,null,null,null,,null,null,null
Super Easy Storage Perth North,null,null,null,null,,,,null,null,null,,null,null,null
Northern Rivers Storage,null,null,null,null,,,,null,null,null,,null,null,null
4KitsonCo,null,null,null,null,,,,"4 Kitson St,, Frankston, VIC, 3199, AU",-37.803425,145.01105,,"4 Kitson St,, Frankston, VIC, 3199, AU",-37.803425,145.01105
Storageville,null,null,null,null,,,,null,null,null,,null,null,null
White Goods. Storage for Anything!,null,null,null,null,,,,null,null,null,,null,null,null
Martin Allen Antiques,null,null,null,null,,,,null,null,null,,null,null,null
Oxfordeme,null,null,null,null,,,,null,null,null,,null,null,null
Storage King Tingalpa,null,null,null,null,,,,null,null,null,,null,null,null
Crown Storage,null,null,null,null,,,,null,null,null,,null,null,null
MSR Forklifts,null,null,null,null,,,,null,null,null,,null,null,null
Hartman Pacific,null,null,null,null,,,,null,null,null,,null,null,null
Storage King Kingscliff,null,null,null,null,,,,null,null,null,,null,null,null
Self Storage Mate,null,null,null,null,,,,null,null,null,,null,null,null
Asian Tide,null,null,null,null,,,,null,null,null,,null,null,null
Storage on George,null,null,null,null,,,,null,null,null,,null,null,null
Kurilpa Storage,null,null,null,null,,,,null,null,null,,null,null,null
robinastorage.com.au,null,null,null,null,,,,null,null,null,,null,null,null
Hellion Fitness,null,null,null,null,,,,null,null,null,,null,null,null
Go Storage Rockingham,null,null,null,null,,,,null,null,null,,null,null,null
Quattro Self Storage,null,null,null,null,,,,null,null,null,,null,null,null
Huon Valley Storage,null,null,null,null,,,,null,null,null,,null,null,null
Store & Go Tasmania,null,null,null,null,,,,null,null,null,,null,null,null
F&M Supplies,null,null,null,null,,,,null,null,null,,null,null,null
Locks Galore,null,null,null,null,,,,"F1/12 Viewtech Place, Rowville, Victoria, 3178, AU",-37.803425,145.01105,,"F1/12 Viewtech Place, Rowville, Victoria, 3178, AU",-37.803425,145.01105
STARITE DISTRIBUTORS PTY. LTD.,null,null,null,null,,,,null,null,null,,null,null,null
Warehouse By Design Pty Ltd,null,null,null,null,,,,null,null,null,,null,null,null
U-Can Store It,null,null,null,null,,,,"21 Crown Court, Varsity Lakes, Queensland, 4227, AU",-27.994457,153.40938,,"21 Crown Court, Varsity Lakes, Queensland, 4227, AU",-27.994457,153.40938
eFulfillment Services - eFServices,null,null,null,null,,,,null,null,null,,null,null,null
The Pillow Factory,null,null,null,null,,,,null,null,null,,null,null,null
Asia pacific warehouse and distribution services,null,null,null,null,,,,"null, null, null, 3073, AU",-37.803425,145.01105,,"null, null, null, 3073, AU",-37.803425,145.01105
Forklift and General,null,null,null,null,,,,null,null,null,,null,null,null
Storage Park,null,null,null,null,,,,null,null,null,,null,null,null
Warehousing and Logistics Australia,null,null,null,null,,,,"33C MCDOWELL STREET, WELSHPOOL, Western Australia, 6106, AU",-31.939821,115.8162,,"33C MCDOWELL STREET, WELSHPOOL, Western Australia, 6106, AU",-31.939821,115.8162
Brown St Self Storage Sheds Emerald,null,null,null,null,,,,null,null,null,,null,null,null
Griffith Self Storage,null,null,null,null,,,,null,null,null,,null,null,null
United Cattle Breeding,null,null,null,null,,,,null,null,null,,null,null,null
Yoyo Box Pty Ltd,null,null,null,null,,,,null,null,null,,null,null,null
"Great Lakes Boat,Caravan & Furniture storage",null,null,null,null,,,,null,null,null,,null,null,null
Keylock Self Storage,null,null,null,null,,,,null,null,null,,null,null,null
Bay and Basin Caravan Boat and Vehicle Storage,null,null,null,null,,,,null,null,null,,null,null,null
Schiller Transport,null,null,null,null,,,,null,null,null,,null,null,null
Mitaco,null,null,null,null,,,,null,null,null,,null,null,null
Classic Motor Vehicle Storage & Maitenance,null,null,null,null,,,,null,null,null,,null,null,null
Optim Global Logistics Pty,null,null,null,null,,,,null,null,null,,null,null,null
Warrawing Storage Howlong,null,null,null,null,,,,null,null,null,,null,null,null
Mango Hills Self,null,null,null,null,,,,null,null,null,,null,null,null
Bribie Island Self Storage,null,null,null,null,,,,null,null,null,,null,null,null
Wallabi Self Storage,null,null,null,null,,,,null,null,null,,null,null,null
Bible Society Australia Warehouse,null,null,null,null,,,,null,null,null,,null,null,null
East End Self Storage,null,null,null,null,,,,null,null,null,,null,null,null
Byrnes Street Storage,null,null,null,null,,,,null,null,null,,null,null,null
Tea Craft,null,null,null,null,,,,null,null,null,,null,null,null
All Vic Storage Solutions,null,null,null,null,,,,null,null,null,,null,null,null
Toowoomba Container Storage,null,null,null,null,,,,null,null,null,,null,null,null
Streamline Movers Powered,null,null,null,null,,,,null,null,null,,null,null,null
Comet Storage,null,null,null,null,,,,null,null,null,,null,null,null
Alldrone 360 World,null,null,null,null,,,,null,null,null,,null,null,null
Lock N Leave Self Storage,null,null,null,null,,,,null,null,null,,null,null,null
AMG Nuss Removals & Storage,null,null,null,null,,,,null,null,null,,null,null,null
Caroline Springs Self Storage,null,null,null,null,,,,null,null,null,,null,null,null
Local Storage Sheds,null,null,null,null,,,,null,null,null,,null,null,null
Smart Stuff Storage,null,null,null,null,,,,null,null,null,,null,null,null
R.T. Edwards Commercial,null,null,null,null,,,,null,null,null,,null,null,null
Gold Coast Storage,null,null,null,null,,,,null,null,null,,null,null,null
JustBoards,null,null,null,null,,,,null,null,null,,null,null,null
Loopys Towels,null,null,null,null,,,,null,null,null,,null,null,null
Westside Self Storage Toronto,null,null,null,null,,,,null,null,null,,null,null,null
Mackays Produce Solutions,null,null,null,null,,,,null,null,null,,null,null,null
Help Supply Chain Services,null,null,null,null,,,,null,null,null,,null,null,null
Cessnock Self Storage,null,null,null,null,,,,null,null,null,,null,null,null
My Car Storage,null,null,null,null,,,,null,null,null,,null,null,null
Bayside Storage Solutions,null,null,null,null,,,,null,null,null,,null,null,null
Platinum Asset Storage,null,null,null,null,,,,null,null,null,,null,null,null
NATURAL STONE BATH WORX Pty,null,null,null,null,,,,null,null,null,,null,null,null
Easy Vehicle Storage,null,null,null,null,,,,null,null,null,,null,null,null
ALLSORTS SECURE STORAGE,null,null,null,null,,,,null,null,null,,null,null,null
Moruya Budget Storage,null,null,null,null,,,,null,null,null,,null,null,null
ChillFreeze,null,null,null,null,,,,null,null,null,,null,null,null
Dunsborough Storage Units,null,null,null,null,,,,null,null,null,,null,null,null
Gun Cotton Warehouses,null,null,null,null,,,,null,null,null,,null,null,null
Oats Street Self,null,null,null,null,,,,null,null,null,,null,null,null
Mittagong Warehousing and Storage,null,null,null,null,,,,null,null,null,,null,null,null
Sound Self Storage Pty,null,null,null,null,,,,null,null,null,,null,null,null
Arrow Sons Consulting,null,null,null,null,,,,"null, Kingaroy, QLD, null, AU",-25.574999,134.3547,,"null, Kingaroy, QLD, null, AU",-25.574999,134.3547
AIMM Industrial Training,null,null,null,null,,,,"26/315 Archerfield Rd, Richlands, Queensland, 4077, AU",-27.47126,153.01831,,"26/315 Archerfield Rd, Richlands, Queensland, 4077, AU",-27.47126,153.01831
Kayel Solutions Pty Ltd,null,null,null,null,,,,null,null,null,,null,null,null
Fiorelli Freighters,null,null,null,null,,,,null,null,null,,null,null,null
Reflex Equip,null,null,null,null,,,,null,null,null,,null,null,null
Technicolor Distribution Australia Pty Limited,null,null,null,null,,,,null,null,null,,null,null,null
All Storage Solution,null,null,null,null,,,,"58 Boundary Rd, Sunshine West, VIC, 3020, AU",-37.803425,145.01105,,"58 Boundary Rd, Sunshine West, VIC, 3020, AU",-37.803425,145.01105
Europlus Pty Ltd | Europlusfinefood,null,null,null,null,,,,null,null,null,,null,null,null
Smartbox Australia,null,null,null,null,,,,null,null,null,,null,null,null
Ware Hows,null,null,null,null,,,,"22 Henry St, Loganholme, Queensland, 4129, AU",-27.47126,153.01831,,"22 Henry St, Loganholme, Queensland, 4129, AU",-27.47126,153.01831
Storage King Bibra Lake,null,null,null,null,,,,null,null,null,,null,null,null
Dexion Gold Coast,null,null,null,null,,,,null,null,null,,null,null,null
RolaCase,null,null,null,null,,,,null,null,null,,null,null,null
Kas Organics,null,null,null,null,,,,null,null,null,,null,null,null
Novis Logistics,null,null,null,null,,,,null,null,null,,null,null,null
Bayside Storage & Distribution,null,null,null,null,,,,null,null,null,,null,null,null
Forrestfield Self Storage,null,null,null,null,,,,null,null,null,,null,null,null
Queensland Bulk Terminals,null,null,null,null,,,,null,null,null,,null,null,null
Award RV,null,null,null,null,,,,null,null,null,,null,null,null
Mr Pallet Racking Melbourne,null,null,null,null,,,,null,null,null,,null,null,null
Eastern Downs Storage & Stopover,null,null,null,null,,,,null,null,null,,null,null,null
Bankstown Cold Store,null,null,null,null,,,,null,null,null,,null,null,null
South Orange Secure Storage,null,null,null,null,,,,null,null,null,,null,null,null
Adelaide RV,null,null,null,null,,,,null,null,null,,null,null,null
BKG Logistics,null,null,null,null,,,,null,null,null,,null,null,null
ABC Self Storage Perth,null,null,null,null,,,,null,null,null,,null,null,null
Nappyland NSW,null,null,null,null,,,,null,null,null,,null,null,null
Byford Storage Units,null,null,null,null,,,,null,null,null,,null,null,null
Simply Storage Wyong,null,null,null,null,,,,null,null,null,,null,null,null
Porthedland Self Storage,null,null,null,null,,,,null,null,null,,null,null,null
Correct Installs,null,null,null,null,,,,"U2 31 Archimedes Place, Murarrie, Queensland, 4172, AU",-27.47126,153.01831,,"U2 31 Archimedes Place, Murarrie, Queensland, 4172, AU",-27.47126,153.01831
Mello Logistics Solutions,null,null,null,null,,,,null,null,null,,null,null,null
Victor Sports,null,null,null,null,,,,null,null,null,,null,null,null
Adelaide Warehousing and Logistics,null,null,null,null,,,,"318-326 St Vincent Street, Port Adelaide , South Australia, 5015, AU",-34.897945,138.59166,,"318-326 St Vincent Street, Port Adelaide , South Australia, 5015, AU",-34.897945,138.59166
NLW Group,null,null,null,null,,,,"27-33 Toll Street, Bohle, QLD, 4818, AU",-19.216566,146.60027,,"27-33 Toll Street, Bohle, QLD, 4818, AU",-19.216566,146.60027
Lightonline,null,null,null,null,,,,"1-7 Thomas Street, Hawthorn, Victoria, 3122, AU",-37.803425,145.01105,,"1-7 Thomas Street, Hawthorn, Victoria, 3122, AU",-37.803425,145.01105
Advance Document Systems Pty Ltd,null,null,null,null,,,,null,null,null,,null,null,null
Westcoast Logistics,null,null,null,null,,,,"12 Burdon St, Dudley Park, South Australia, 5008, AU",-34.897945,138.59166,,"12 Burdon St, Dudley Park, South Australia, 5008, AU",-34.897945,138.59166
Ozwhite Fences,null,null,null,null,,,,"23 Lancashire Street, Brisbane, QLD, 4110, AU",-27.47126,153.01831,,"23 Lancashire Street, Brisbane, QLD, 4110, AU",-27.47126,153.01831
Store 4 U Bacchus Marsh,null,null,null,null,,,,"10 / 16 Smith Street, Bacchus Marsh, Victoria, 3340, AU",-37.803425,145.01105,,"10 / 16 Smith Street, Bacchus Marsh, Victoria, 3340, AU",-37.803425,145.01105
Transcoast International,null,null,null,null,,,,null,null,null,,null,null,null
Connect Traders,null,null,null,null,,,,null,null,null,,null,null,null
Ralphs Bay Storage,null,null,null,null,,,,null,null,null,,null,null,null
Tuncurry Storage,null,null,null,null,,,,null,null,null,,null,null,null
Sovereign Trade Park,null,null,null,null,,,,null,null,null,,null,null,null
Battery Point Self Storage,null,null,null,null,,,,null,null,null,,null,null,null
Aged Care Linen Specialists,null,null,null,null,,,,null,null,null,,null,null,null
Swimwear Clearance Warehouse,null,null,null,null,,,,null,null,null,,null,null,null
Redback Storage Systems Int,null,null,null,null,,,,null,null,null,,null,null,null
Shift Removals,null,null,null,null,,,,null,null,null,,null,null,null
Bundaberg Self Storage,null,null,null,null,,,,null,null,null,,null,null,null
Dallas Group Self Storage,null,null,null,null,,,,null,null,null,,null,null,null
Dexion Townsville,null,null,null,null,,,,null,null,null,,null,null,null
Lawrence Davis Training Group PTY LTD,null,null,null,null,,,,null,null,null,,null,null,null
Berwick Storage Systems,null,null,null,null,,,,null,null,null,,null,null,null
Storage King Fyshwick,null,null,null,null,,,,null,null,null,,null,null,null
Pipe Hunter,null,null,null,null,,,,null,null,null,,null,null,null
NSW Storage and Distribution Pty,null,null,null,null,,,,null,null,null,,null,null,null
Next Generation Supplements,null,null,null,null,,,,null,null,null,,null,null,null
Caravan Storage Adelaide,null,null,null,null,,,,null,null,null,,null,null,null
Port Pirie Storage Solutions,null,null,null,null,,,,null,null,null,,null,null,null
WoolDoza,null,null,null,null,,,,null,null,null,,null,null,null
Great Southern Express,null,null,null,null,,,,null,null,null,,null,null,null
Crossing Automotive Services,null,null,null,null,,,,null,null,null,,null,null,null
HomeMove Removals & Storage,null,null,null,null,,,,null,null,null,,null,null,null
Wandong Self Storage,null,null,null,null,,,,null,null,null,,null,null,null
Pimpama Self Storage,null,null,null,null,,,,null,null,null,,null,null,null
Marian Street Self Storage,null,null,null,null,,,,null,null,null,,null,null,null
Aussie BBQ Smoke,null,null,null,null,,,,null,null,null,,null,null,null
Metung Marine and Storage,null,null,null,null,,,,null,null,null,,null,null,null
Forkquip (QLD) Pty Ltd,null,null,null,null,,,,null,null,null,,null,null,null
Force Shutters,null,null,null,null,,,,"14 Gympie Way , Willeton , WA, 6155, AU",-31.939821,115.8162,,"14 Gympie Way , Willeton , WA, 6155, AU",-31.939821,115.8162
STEP PROPERTY LIMITED,null,null,null,null,,,,null,null,null,,null,null,null
Carole Park State School,null,null,null,null,,,,null,null,null,,null,null,null
South Beach Storage,null,null,null,null,,,,"94 Cockburn Rd, North Coogee, Western Australia, 6163, AU",-31.939821,115.8162,,"94 Cockburn Rd, North Coogee, Western Australia, 6163, AU",-31.939821,115.8162
Store & More,null,null,null,null,,,,null,null,null,,null,null,null
JANOME SEWING MACHINE,null,null,null,null,,,,null,null,null,,null,null,null
Evakool,null,null,null,null,,,,null,null,null,,null,null,null
Mahmud Distributors,null,null,null,null,,,,null,null,null,,null,null,null
Store My Caravan,null,null,null,null,,,,null,null,null,,null,null,null
Self Storage of Caloundra,null,null,null,null,,,,null,null,null,,null,null,null
