Name,Address_0,Latitude_0,Longitude_0,place_id
Slingshot,"3E River Valley Road, Clarke Quay, Block E, Singapore 179024",1.2903569,103.8470606,ChIJn8Zw8s4Z2jERDHzhRsKv3sM
Verint,"6 Temasek Blvd, Singapore 038986",1.2946671,103.8598053,ChIJl9VL83EQ2jER_C3ka5RqSmY
Thomson Reuters,"18 Science Park Dr, Singapore 118229",1.2904457,103.7883409,ChIJR5FUP00a2jERF5VXWxOof_U
Insight,"Pearl's Centre #04-11, 100 Eu Tong Sen Street (S)059812, Singapore 059812",1.2812719,103.8404332,ChIJWbbHR3IZ2jERdtgDjvkoNJ4
Oracle Cloud,"Level 23, The Gardens North Tower, Lingkaran Syed Putra, Mid Valley City, 59200 Kuala Lumpur, Wilayah Persekutuan, Malaysia",3.1198581,101.6764974,ChIJ303VnY5JzDER6PzUhP3-Sog
Diebold Nixdorf,"30A Kallang Pl, #04-01, Singapore 339213",1.3149387,103.866145,ChIJV7BUzg4X2jER5V8BfFJzB38
LexisNexis Risk Solutions,"3 Killiney Road #08-08, Winsland House 1, Singapore 239519",1.300237,103.8400673,ChIJ__-_P5cZ2jERogwc9QchxpM
Tavant,"32, C Block, Grape Garden, 17th H Main Rd, KHB Colony, 6th Block, Koramangala, Bengaluru, Karnataka 560095, India",12.9374189,77.6216587,ChIJu_rKGlAUrjsRy8mMEPmI3n8
Sun Microsystems,"1 Magazine Rd, Singapore 059567",1.2884394,103.8423677,ChIJCQ2YcHUZ2jERSWOnVX1aTx4
Fujitsu,"1 Fusionopolis Link, #04-01 Nexus @ One North, Singapore 138542",1.2991148,103.789851,ChIJxxyTb6wb2jERLehHpd9omgc
Alteryx,"Chan Sow Lin, 55200 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",3.1248553,101.7107609,ChIJLbVUQxw2zDERAqISaqZP7UI
Protegic,"Level 6/488 Bourke St, Melbourne VIC 3000, Australia",-37.8150334,144.9591831,ChIJNyuAXrZC1moR9b8dNnYNfTQ
SAP Australian User Group (SAUG),"438B Alexandra Rd, Unit 04-01/04, Singapore 119968",1.2774853,103.7993961,ChIJL8jGdscb2jERSp8l-j39pHo
Cenitex,"10/80 Collins St, Melbourne VIC 3000, Australia",-37.8136605,144.9707639,ChIJMVK1QshC1moRlq7wce_8I2E
ARN - Channel News,"Zone C, 2nd floor, Dubai Properties Headquarters Building, Knowledge Village - D - Dubai - United Arab Emirates",25.1035982,55.1684527,ChIJM0oK40RrXz4Rcq4HLpvib84
Sourcetoad,"2901 W Busch Blvd #1018, Tampa, FL 33618, United States",28.0362979,-82.4904263,ChIJCdevm7vBwogRNEMFyjONbWo
blueAPACHE,"436 Johnston St, Abbotsford VIC 3067, Australia",-37.8004665,145.000728,ChIJlbSplwZD1moRS3dK16NjZ10
IT Company,"10, Jalan Bestari 4/5, Taman Tan Sri Ya'akob, 81300 Johor Bahru, Johor, Malaysia",1.4925685,103.6593646,ChIJL-Pdp0Bz2jERcDPcxtHYSxQ
TechVista Systems,603 Exchange Tower - Al Mustaqbal St - Business Bay - Dubai - United Arab Emirates,25.1864485,55.2602692,ChIJhcOqL-NpXz4RKieo72Gow-k
CloudSherpa Inc. - A Digital Transformation Company,null,null,null,null
Communication Crafts,"34 Bukit Pasoh Rd, Singapore 089848",1.2794757,103.8408522,ChIJe2N8H8sZ2jER1erJD6F-TGE
Certus Solutions Limited,"39-41 Chandos St, St Leonards NSW 2065, Australia",-33.8223449,151.196837,ChIJ8btFad2uEmsRY2F1lPIkxyQ
The Citadel Group,"House # 581, Level # 05, রোড-৯, Dhaka 1216, Bangladesh",23.8346538,90.3693995,ChIJWYyRsjDBVTcRWoUhOXxihew
BizPay,"118 Long Acre, Covent Garden, London WC2E 9PA, United Kingdom",51.5127948,-0.1251516,ChIJWSp-8cwEdkgRN_raHiTr_q8
Q1 Group - A leader in the provision of Cyber Security Solutions,null,null,null,null
Merkle Australia,"L3/20 Windmill St, Sydney NSW 2000, Australia",-33.8574861,151.2037437,ChIJu0t4VhWuEmsRSrnP7alM5VI
MCS,"Plaza Aim Point, Jalan Emas 15, Bandar Sungai Emas, 42700 Banting, Selangor, Malaysia",2.8227404,101.5329134,ChIJo978Aze7zTERPJ8NBbkEXX4
Momenton,"Level 7/607 Bourke St, Melbourne VIC 3000, Australia",-37.8168493,144.9556125,ChIJ___DgU5d1moRZ61T8xkNW4c
Stickman | Cyber Security By Design,"5 Maxwell Road Level 3, Tower Block, MND Complex, Singapore 069110",1.2790055,103.8458265,ChIJw3J0uxIZ2jERJhHXyGkLI0c
Jumar Recruitment,"Suite 2.12 24, Jactin house, Hood St, Ancoats, Manchester M4 6WX, United Kingdom",53.484257,-2.227818,ChIJ7dAK9zu3e0gRpG2yeX_WRvc
SheStarts,"75, Jalan Sagu 18, Taman Daya, 81100 Johor Bahru, Johor, Malaysia",1.5464344,103.7642648,ChIJQdr4mNBt2jERfR6b0Ddzdcw
Techso,"Jalan labu no.1 ,gedung jayakarta plaza lantai 1 no 2075, RT.1/RW.6, Mangga Besar, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11180, Indonesia",-6.1473652,106.8176204,ChIJR7XjIAj2aS4Rnt9c6kxcke4
Appinop Technologies,"179, Green Park Ln, near Kaushik School, Dadi Ka Phatak, Suraj Nagar, Nirmal Vihar, Jhotwara, Jaipur, Rajasthan 302012, India",26.9711387,75.7479792,ChIJZ9r1WeWybTkRwnY3dqvJKhU
Synergy Corporate Technologies,"28 Kallang Pl, Singapore 339158",1.3148136,103.8672129,ChIJcfraJ80Z2jERh9iQrPuvgPI
Register Now,"8 Prince Patrick St, Richmond VIC 3121, Australia",-37.832551,144.997516,ChIJMwIN65FC1moRJiLkKOIYOc0
Tiliter,"38 Jln Pemimpin, #02-03, Singapore 577178",1.3483853,103.8415837,ChIJI6TknqgX2jEReRLV6WgWR2A
FocusData,"1765 Scott Blvd, Santa Clara, CA 95050, United States",37.355044,-121.9588425,ChIJVVVR1kfKj4ARnmgy0qUIGAc
Radius Telematics,"Henderson Rd, Singapore",1.2804083,103.8176,ChIJzcjV0Ncb2jERDV7RrqdCSX4
Integration Xperts,"Ittehad Commercial Area Phase 6 Defence Housing Authority, Karachi, Karachi City, Sindh 75500, Pakistan",24.8019492,67.074241,ChIJu-WPl408sz4RzMYdqDnbaoM
Re-Leased,"2 Bridge Street, Ahuriri, Napier 4110, New Zealand",-39.4856494,176.8942816,ChIJrfCQu5OzaW0RJV0kW5BcGw4
Veritec,"Level 4/40 Cameron Ave, Belconnen ACT 2617, Australia",-35.2414537,149.071264,ChIJxyRn37i0F2sRifY8wZ-GjBI
IBM,"9 Changi Business Park Central 1, The IBM Place, Singapore 486048",1.3365545,103.9652132,ChIJxal0xdk82jERpMHd2RMV4iA
Oracle,"7 Temasek Blvd, Singapore 038986",1.2954078,103.8584075,ChIJS2ctEK8Z2jERrVmZz6SHo2Y
Verizon,"10 Collyer Quay, 16th floor Ocean Financial Centre, Singapore 049315",1.2832329,103.8520207,ChIJg3_owA4Z2jERS9p5pkhEUw4
Amazon Web Services (AWS),"23 Church St, #10-01, Singapore 049481",1.2840123,103.8487542,ChIJvd9ncQwZ2jERR-DBIarhpuQ
Cognizant,"1 Changi Business Park Crescent, Plaza 8@CBP, Tower A#07-04/05/06, Singapore 486025",1.3330225,103.9659372,ChIJQ40S6HY92jER52NLyTDCJLY
Tata Consultancy Services,"60 Anson Rd, Singapore 079914",1.2747304,103.8453491,ChIJEdDiQBMZ2jERBi8dZuv13tU
Infosys,"30 Raffles Place, Singapore 048622",1.2844371,103.8521508,ChIJAQBANQkZ2jERMFxeuXXJ388
UST,"31 Cantonment Rd, Singapore 089747",1.279003,103.8402857,ChIJ1Vb_7G0Z2jERidMEjzyqxTM
ThoughtWorks,"18 Cross Street #11-08 Cross Street Exchange, Singapore 048423",1.2833247,103.8471632,ChIJ7_pADQ0Z2jERjfhYwgulRII
Mastercard,Singapore 079903,1.276109,103.845924,ChIJO3nOQBMZ2jER_mKSJNzSbSM
ICT Networks,"10/153 Walker St, North Sydney NSW 2060, Australia",-33.8378388,151.2092569,ChIJra83We2uEmsRdQQvkGTkA9U
Acterys | Next Level Planning & Analytics,"325 N Corporate Dr #120, Brookfield, WI 53045, United States",43.034721,-88.1385772,ChIJ5-rVrjsFBYgRvEe1X7lOw40
Quuppa,"Keilaranta 1, 02150 Espoo, Finland",60.1757799,24.8302729,ChIJWXoWiY71jUYRQCdoA780cO0
RxMx,"4/94 Mallett St, Camperdown NSW 2050, Australia",-33.8887576,151.1783618,ChIJC9MnCS-wEmsRPs3qAQPrZ10
Unearthed,"22 New Industrial Road Unit #03-09 (Suite I, Singapore 536208",1.3436465,103.8863974,ChIJdWPGiO4X2jERf7jtUL1xrRA
Cirro,"Kepoh, Wonokerso, Kedawung, Sragen Regency, Central Java 57292, Indonesia",-7.4819135,111.0318542,ChIJp07iLNwdei4RpLbyaTBclxU
Cirro,"Kepoh, Wonokerso, Kedawung, Sragen Regency, Central Java 57292, Indonesia",-7.4819135,111.0318542,ChIJp07iLNwdei4RpLbyaTBclxU
4impact,null,null,null,null
MetaDesign Solutions,"Plot 28, 29, Electronic City, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122001, India",28.5005676,77.0719088,ChIJC2BX1W0ZDTkRwXv4swgZTZ0
Wolters Kluwer Australia,"66 Talavera Rd, Macquarie Park NSW 2113, Australia",-33.7770512,151.1245272,ChIJvYSWFAymEmsRWtlJILNLvDo
Robobai,"Suite 55/117 Old Pittwater Rd, Brookvale NSW 2100, Australia",-33.7668962,151.2626167,ChIJQ7dBJ05XDWsROzDrp3tuoUQ
Fred IT Group,"199 Balcatta Rd, Balcatta WA 6021, Australia",-31.8609863,115.8142654,ChIJBYCNdl2uMioRroirr4Q_WZ4
Clade Solutions,"Suite 201 Level 2/84 Pitt St, Sydney NSW 2000, Australia",-33.8667506,151.2088988,ChIJe-NN3GmuEmsRhKbCoQRDUfk
Harbour IT,"Level 4/160 Clarence St, Sydney NSW 2000, Australia",-33.8698184,151.2056453,ChIJMRh3zTyuEmsRM4L1u0hU5b8
UBIMET Group,"20/350 Queen St, Melbourne VIC 3000, Australia",-37.8104023,144.9590325,ChIJfz5jSEtd1moRBGLryDVFmZc
BackupAssist,null,null,null,null
GreenOrbit,"Level 8, Level 2/31 Queen St, Melbourne VIC 3000, Australia",-37.8181509,144.9618341,ChIJQeDs7c1D1moR2p_qAZrTHUo
Civil Survey Solutions,"1/29 Business Park Dr, Notting Hill VIC 3168, Australia",-37.902894,145.132288,ChIJy7tG_LNq1moR9Bf-eqwT50k
PerceptionPredict,"56 Clarence St, Sydney NSW 2000, Australia",-33.8661855,151.20519,ChIJJS6ZO42uEmsRKeC2dzq1_mw
6clicks,"7/575 Bourke St, Melbourne VIC 3000, Australia",-37.8165213,144.956688,ChIJs4o4NSJD1moR7pSwZnlup6Q
Telstra Purple,"Tower 1, Level 17/727 Collins St, Docklands VIC 3008, Australia",-37.8206418,144.9500617,ChIJM-WK1SVd1moRHVWdOt6IFIQ
The Institute for Drone Technology™,"420 Victoria St, Brunswick VIC 3056, Australia",-37.766606,144.9566896,ChIJXb-CqKOUKWsRV6EdCJkfYNo
Planit Testing,"152 Gloucester St, Sydney NSW 2000, Australia",-33.8628575,151.2060497,ChIJB_Aiee2uEmsRALMxBIT2pr4
Loop1,null,null,null,null
Aleph-Labs,"274 River Valley Rd, Singapore 238316",1.2948327,103.8418634,ChIJaxbhIJkZ2jERWUMjC-A3EX4
Equal Experts,"Sabari Complex, Residency Rd, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560025, India",12.9718741,77.6060247,ChIJf1-eIxAUrjsR9NbLTlhmxMU
Espire Infolabs,"331, North Bridge Road Odeon Towers, #22-01/06, Singapore 188720",1.2962396,103.8532832,ChIJf-EAtWsZ2jERXtI5Qolcres
Girikon,"B - 24, Sector 65, Noida, Uttar Pradesh 201301, India",28.613786,77.3872181,ChIJGxk-AY3vDDkRLpOsog7nn6Q
WE CONSULT IT,"Plot 41 Lake Dr, Kampala, Uganda",0.294299,32.6577367,ChIJKcrQuu6-fRcRE2du5mjVojM
Zone IT Solutions,"Level 10 Tower 4 World Trade Centre, Tower 4/611 Flinders St, Docklands VIC 3005, Australia",-37.8222942,144.9542201,ChIJVZW-o5CI1moRZf2SlTS8eAI
Excis Ltd,"St George's House, Knoll Rd, Camberley GU15 3SY, United Kingdom",51.338915,-0.7437722,ChIJ8UF_LlHVdUgRSA6ehkKkyuY
Notiv,"Am Sonnenrain 99, 79539 Lörrach, Germany",47.61197,7.67974,ChIJZ8DKleWwkUcRzYDeOR0Yz0s
GROW,Singapore,1.3090161,103.7940758,ChIJs9OzFGoa2jER45y_3qdJ39E
iBizSoft Inc.,"Ground Floor Novel Tech Park, Hosur Rd, Kudlu Gate, 5th Block, Garvebhavi Palya, Bengaluru, Karnataka 560068, India",12.8913718,77.6413037,ChIJ_WXYMlsUrjsR6EWOGCuRKw0
Focus on Force,"21 Bluegum Cres, Frenchs Forest NSW 2086, Australia",-33.747112,151.230426,ChIJzXqGM_SpEmsRbFJQqCIijsc
Platned Syngco,"Bus Stop, Pannipitiya, Sri Lanka",6.8393103,79.9728016,ChIJW5uyuIRR4joRjOPHen4cH1c
Velrada,"18/197 St Georges Terrace, Perth WA 6000, Australia",-31.9538645,115.8524538,ChIJi4NSxdS6MioRlUwmFnHka_g
CMD Solutions Australia,"Level 7/309 George St, Sydney NSW 2000, Australia",-33.8662104,151.2069292,ChIJyeK8qgKvEmsRTpUa6t9kGpI
Devika,"NO. 102, Jalan Kubu, 75300 Melaka, Malaysia",2.199577,102.245489,ChIJp76q4trx0TERgdAubqiCfNE
bChannels,"Level 7, Symphony House, Pusat Dagangan Dana 1, Jalan PJU1A/46, 47300 Petaling Jaya, Selangor, Malaysia",3.1109054,101.5823448,ChIJmea4FClMzDERNb_K76YAdcg
Cubewise,"Hyderabad,, Lingampally, Serilingampalle (M), Telangana 500133, India",17.4871253,78.3136201,ChIJEVAee8CSyzsROugkv03MBbc
DevOps Talks Plus,"4 Temasek Blvd, tower 2, Singapore 038989",1.2951485,103.8580862,ChIJb5txM6kZ2jERtVPCXH6giKE
Natterbox,"The Zenith, Tower A, Level 20, 821 Pacific Hwy, Chatswood NSW 2067, Australia",-33.7949078,151.1792954,ChIJzbyBwNupEmsRu5VZBiWJFT0
AIMDek Technologies,"907 Time Square 1, Thaltej - Shilaj Rd, opp. Rambaug, nr. Baghaban Party Plot, Ahmedabad, 59, India",23.0499306,72.5010109,ChIJx40II7icXjkRnKndciyEHEI
BCI Australia,"3/130 Royal St, East Perth WA 6004, Australia",-31.9517902,115.8733496,ChIJW9OE_c-6MioROk62HVuKnuU
Stanchion Payment Solutions,"Carl Cronje Dr, Bellville Park, Cape Town, 7530, South Africa",-33.8743383,18.631623,ChIJUfjX77pQzB0RDdodLsnptEM
Pen CS,"301 Catherine St, Leichhardt NSW 2040, Australia",-33.8787124,151.164543,ChIJi-fLPyCwEmsR5VaRfC820QM
CSA,"Jalan Kampung Air Puteh, 81500 Pekan Nanas, Johor, Malaysia",1.5451061,103.5163704,ChIJIQke-22e0DERFU0OCyPX8pQ
NewyTechPeople,null,null,null,null
Mentorloop,"4 Regent St, Richmond VIC 3121, Australia",-37.8099963,144.9921109,ChIJjVfosvpC1moRyD_MN4msoGQ
Blockchain Australia,"2/222 Kings Way, South Melbourne VIC 3205, Australia",-37.8309486,144.9648405,ChIJ__8P_-RC1moRgq1Euc3uXt0
CITEC,"16 New Industrial Road #04-05 Hudson TechnoCentre, Singapore 536204",1.3429529,103.8860803,ChIJVVUF0pUX2jERDfCECRVg-Ng
Tikit,"Hong Kong, Kwun Tong, Kwun Tong Rd, 472-484號九龍官塘道472-484號官塘工業中心一期 Kwun Tong Industrial Centre Phase 1, 12樓 E室",22.3104941,114.2279008,ChIJs0_7YqsBBDQRMeGsaZTDwhA
Littlepay,"710 Collins St, Docklands VIC 3008, Australia",-37.8197642,144.9502736,ChIJBXmdeqxd1moR_EE8uhFPl2M
HICRON,"Gwiaździsta 62, 53-413 Wrocław, Poland",51.095127,17.019196,ChIJB1qklI3BD0cRqjLX0iHfAT4
Q-CTRL,"1 Jurong West Central 2, JP1, #B1, 20D Shopping Centre, Jurong Point, Singapore 648886",1.3393411,103.7053874,ChIJmRnrx-wP2jERKRsubp4rAw0
REAL BIZ DIGITAL,"Delta Towers, Waiyaki Way, Nairobi, Kenya",-1.2655028,36.8021849,ChIJ26KnYZAXLxgR8ke5hDo4zas
Spotlit AI,null,null,null,null
Ivan Infotech Pvt. Ltd.,"Walzen Building EN-35, 7th Floor, Sector V, Bidhannagar, Kolkata, West Bengal 700091, India",22.5731749,88.4312573,ChIJUW0ZMq51AjoRzSNdmad9gfI
i4Tradies,null,null,null,null
Oracle Health Sciences,"3 Temasek Ave, Singapore 039190",1.2938777,103.8596859,ChIJUahR0a4Z2jERvCMOsz_Y5dk
TOPdesk,"Borupvang 3, 2750 Ballerup, Denmark",55.7323532,12.3833054,ChIJ5-hxYOtaUkYRNFb7_Yesyqk
RecordPoint,"Level 29/201 Elizabeth St, Sydney NSW 2000, Australia",-33.8738569,151.2094247,ChIJf1kV5iiuEmsR4-uddabZ-Rc
QuantumBlack,"The Post Building, 100 Museum St, London WC1A 1PB, United Kingdom",51.517002,-0.124664,ChIJa2k7mVYbdkgRCQjIagYJ1kE
"New Era Technology, US","208 Carter Dr #7, West Chester, PA 19382, United States",39.9491734,-75.5881845,ChIJcQJuJBLxxokRR2Oog9RPi7I
ONE BCG - ONE Business Consulting Group,"5th Floor, Plot No ITC 2 IT Park, Sector 67, Sahibzada Ajit Singh Nagar, Punjab 160062, India",30.6811029,76.7279915,ChIJw70vXwnsDzkRSMJzvvGzEmM
Ippon Technologies,"43 Avenue de la Grande Armée, 75116 Paris, France",48.8753153,2.2888549,ChIJvU-BjvJv5kcRBHRKBO25pJk
Cygnet Infotech,"Cygnet Infotech Pvt. Ltd. (Corporate Office), 16-Swastik Society, Sardar Patel Stadium Rd, nr. AMCO Bank, Swastik Society, Navrangpura, Ahmedabad, Gujarat 380009, India",23.038449,72.5645927,ChIJYa2hTvOEXjkRJFmyTHsndZs
Enstoa,"744-750, Salisbury House, London Wall, Finsbury, London EC2M 5QQ, United Kingdom",51.5174303,-0.0874677,ChIJ38FLaSMddkgRyDNjttAx4MA
Azeemi Technologies,"16-18 Monument St, London EC3R 8AJ, United Kingdom",51.5100368,-0.0864856,ChIJ1aP4yuQDdkgRz8gnzwSJWS8
Samsung Australia,"BLK #01-416 573505, 505C Bishan Street 11, Singapore 573505",1.3486846,103.8487678,ChIJ6dvIQBQX2jERut18qyC9KRw
Fuji Xerox Australia,"No. 37, Jalan Impian Emas 6, Taman Impian Emas, 81300 Skudai, Johor, Malaysia",1.5405586,103.6849774,ChIJuaYSDzNy2jER7G_EmuzTqig
Receipt Bank,null,null,null,null
SoluLab Inc,"812-16, Times Square 1, opposite Baghban Party Plot, Thaltej, Ahmedabad, Gujarat 380059, India",23.0500727,72.4999343,ChIJMXWVgtWEXjkRic62mm0-UOo
Perennial Systems,"10 Anson Road, #05-17 International Plaza, Singapore 079903",1.27602,103.846267,ChIJJ1vrQxMZ2jERnpLeJNaTyvU
Novigo,"Invenger Tower, 2nd Floor, Site No, 1181, 7th Sector, HSR Layout, Bengaluru, Karnataka 560102, India",12.9108877,77.6322296,ChIJkaxEWN8VrjsRJNtLxaVPy1Y
Quantium,"#07-31, SingPost Centre, 10 Eunos Rd 8, Singapore 408600",1.3187204,103.8938252,ChIJLcjhBxkY2jERdBE3BOe4MwA
GetSwift,"1185 6th Ave, New York, NY 10036, United States",40.7579714,-73.9823142,ChIJjw595qNZwokRSIM6qVtwcfE
Phocas Software,"501/35 Lime St, Sydney NSW 2000, Australia",-33.8677371,151.2016935,ChIJtSLF0sWxEmsRS-vbq-EjuSU
Centelon,"2nd Floor, 726, 6th B Cross Road, Koramangala 3 Block, Koramangala, Bengaluru, Karnataka 560034, India",12.9306554,77.6236754,ChIJnx56jLsVrjsRfl0Lao5Kf1o
Cloudious LLC,"C-4, Elysium Central, Puliakulam Road, Coimbatore, Tamil Nadu 641045, India",10.9994746,76.9860427,ChIJq6rav7hZqDsRqd4jnN9-uH4
Bang the Table,"Lot G111, AEON Mall Tebrau City, 1, Persiaran Desa Tebrau, Taman Desa Tebrau, 81100 Johor Bahru, Johor, Malaysia",1.549526,103.796351,ChIJ____syFs2jER7M3jMhOpxOQ
KNOWARTH Technologies,"11, Aryan Corporate Park, Thaltej-Shilaj Road, Near Shilaj, Railway Crossing, Thaltej, Ahmedabad, Gujarat 380059, India",23.0507662,72.489694,ChIJ67KvNmKbXjkRPpQQfN434lQ
Oracle Food and Beverage,"4 Benoi Cres, Singapore 629970",1.3204592,103.6900956,ChIJ2U8EtHsF2jERs6dzqoD2dwA
PBT Group,"Jl. Taman Adelweis X No.154, RT.4/RW.7, Kaliabang Tengah, Kec. Bekasi Utara, Kota Bks, Jawa Barat 17120, Indonesia",-6.1767177,106.9354121,ChIJnbgzJSeLaS4RtYdXRQEwpis
Appster,"15, Tenon Ln, Electronic City, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",28.498923,77.0694649,ChIJZcswwG0ZDTkRURRLvDnw5wY
Potentialife,"29 Oxford St, Soho, London W1D 2DR, United Kingdom",51.5161752,-0.1315602,ChIJIVuUIi0bdkgRCFnC-b_VsSs
Agile Australia,"Level 4/103 Lonsdale St, Melbourne VIC 3000, Australia",-37.8104963,144.9692505,ChIJn0QJ7HlD1moRR8fJ0kLMn2M
Starboard IT,"1002 Toa Payoh Industrial Park, Singapore 319074",1.3348624,103.8610288,ChIJ78XZEXoX2jERnLghvm0MY0Q
Onilab LLC.,"18 Bartol St, San Francisco, CA 94133, United States",37.7979307,-122.4033221,ChIJzYaUehWBhYAR0Z-y2Zh-N1Q
Ignia,"C/o Flamingos Goa, Trinity beach, Benaulim, Goa, India",15.2500396,73.9227604,ChIJY3BdOM-wvzsRpJJl6fhIld8
AXE Group,"145 Sims Ave, Singapore 387467",1.3143944,103.8782307,ChIJyUFhss8Z2jEReAIJVazFqmE
Paprika Software,"Four Points by Sheraton Hotel, Ground Floor, Jalan Gatot Subroto No. 395, Sei Sikambing D, Medan Petisah, Medan City, North Sumatra 20113, Indonesia",3.590125,98.651378,ChIJD7remi8uMTARmzPqTltP_a0
Viatek Group,"Level 2/44 Gwynne St, Cremorne VIC 3121, Australia",-37.8282941,144.9930476,ChIJa3FL-Y5C1moRKo0zc5vLv-o
EPIKInDiFi,"Old No: 3 and New, No. 5, Chakrapani Rd, Guindy, Chennai, Tamil Nadu 600042, India",13.003257,80.2112621,ChIJB9_ODCBnUjoRqFPYh9wVCbM
Astrata,"Block 750A Chai Chee Road, #07-01 Viva Business Park, Singapore, 469001",1.322877,103.922204,ChIJn4B_Rqwi2jERhjvVQpJSfDw
Laybuy,null,null,null,null
Fastmail,"No. 944A, 945A, Jalan 17/47, Seksyen 19, 46400 Petaling Jaya, Selangor, Malaysia",3.124051,101.628952,ChIJdY15FkVJzDERm3g7NwMkqGM
Australian Tourism Data Warehouse (ATDW),"Level 7/199 George St, Brisbane City QLD 4000, Australia",-27.4711313,153.0240086,ChIJq2O0uwJakWsR2NwN-CMhzlM
2CRSi,null,null,null,null
LANSA,"391B Orchard Road, #23-01 Ngee Ann City Tower B, Singapore 238874",1.297649,103.848116,ChIJbyclJKMZ2jERhZIK5KdcXWI
Vuealta,"Malminkatu 24 B14, 00100 Helsinki, Finland",60.167577,24.929108,ChIJyYId5zQKkkYRIB0j_4G_TtY
sa.global,"60, #11-20 Paya Lebar Rd, Paya Lebar Square, Singapore 409051",1.3191725,103.8925563,ChIJ20GHzA4Z2jEROzURbYPl_Fw
SightX,null,null,null,null
IFI Techsolutions,"1104, Peninsula Park A-4, Fun Republic Lane, Off Link Rd, Veera Desai Industrial Estate, Andheri West, Mumbai, Maharashtra 400053, India",19.1369909,72.8357521,ChIJqaizUSe35zsRbIUPxnuVqTg
Aiven,"Level 5/117 Harrington St, The Rocks NSW 2000, Australia",-33.8621159,151.2066749,ChIJv_ilTIWvEmsRIm3VaTgJ7mg
Emerio,"50 Ubi Cres, #01-05, Singapore 408568",1.3272309,103.896311,ChIJ6_Oy5fUX2jERYBJ6HaIezVk
Omnitronics,"27 Sarich Ct, Osborne Park WA 6017, Australia",-31.8970631,115.8087875,ChIJMWi9z6avMioRFOpXBDYFl4M
Explorance,"1470 Rue Peel #500, Montréal, QC H3A 1T1, Canada",45.5005301,-73.5744871,ChIJXdktT0IayUwRftVXvf6YQV0
Brennan IT,"Level 7/45 Clarence St, Sydney NSW 2000, Australia",-33.8646627,151.2043709,ChIJj3yTLEGuEmsRpUVE8UrxLlw
EY Analytics (Asia-Pacific),null,null,null,null
aizoOn Technology Consulting,"Str. del Lionetto, 6, 10146 Torino TO, Italy",45.0759621,7.6294751,ChIJTZPBRIxsiEcRecvju0f8Ljo
Kloudrac Group,"C Block, Sector 65, Noida, Uttar Pradesh 201307, India",28.6110965,77.386526,ChIJvX5-0fPvDDkRhiH3tFZBG8Y
SAI Global Assurance,"37/680 George St, Sydney NSW 2000, Australia",-33.8771022,151.2064216,ChIJdVPSHx6vEmsRmnoYnoZoyBc
Fleet Complete,"31-35 George St, Thebarton SA 5031, Australia",-34.9189177,138.5762644,ChIJweVVIkbOsGoRdqPjz7aaxy8
"First Tek, Inc.","Knowledge Boulevard, A - 8A, Tower B, 6th Floor, Sector 62, Noida, Uttar Pradesh 201301, India",28.630141,77.368048,ChIJ36OI6mnlDDkRzrJWRm_4bUQ
Pexip,"20 Collyer Quay, #23-01, Singapore 049319",1.2845452,103.8526975,ChIJaeTJhOQZ2jERXuQuoUUxDc0
Canon Australia,null,null,null,null
Anova,"No. 21A, Jalan Uda Utama 3/14, Bandar Uda Utama, Johor, 81200 Johor Bahru, Malaysia",1.49907,103.670005,ChIJSY1pdhdz2jERyG2bwmEudOc
TRT,"1 Ubi View, #04-36 Total Risc Technology (Singapore) Pte Ltd, Focus One, Singapore 408555",1.3316247,103.896947,ChIJWQJqnaYX2jERjHzLY8onQCI
Oracle Utilities,"531 Upper Cross St, Singapore 050531",1.28443,103.84622,ChIJo6T6XwsZ2jERBcoasaRViOw
Conga,"38 and 40, Jalan Jaya, Taman Maju Jaya, 80400 Johor Bahru, Johor, Malaysia",1.4817017,103.765091,ChIJ11WWdC5t2jERjNWM50SaAQY
CloudHealth by VMware,"100 Summer St, Boston, MA 02210, United States",42.3535985,-71.0574927,ChIJryS9jT1_44kRdjKvDlgNdUA
Ampstek,"103 Carnegie Center Dr STE 300, Princeton, NJ 08540, United States",40.3228495,-74.6434284,ChIJ__8__Cjhw4kRWxjmYzWBUog
Taulia Inc.,"6th Floor, Speditionstraße 21, 40221 Düsseldorf, Germany",51.2167719,6.7522562,ChIJ_33Eo3PKuEcRDVBq9SaEf3E
PointsBet,"461 Captain Cook Dr, Woolooware NSW 2230, Australia",-34.038564,151.14072,ChIJ-_SWHwjJEmsRieCXCJ2PZNw
Rocket Software,"20 Maxwell Rd, Singapore 069113",1.279136,103.844656,ChIJS9l9TW0Z2jERk6XFoq3teRE
Wizeline,"285 Cách Mạng Tháng Tám, Phường 12, Quận 10, Thành phố Hồ Chí Minh, Vietnam",10.7780844,106.679873,ChIJeb3aeeEvdTERFQwbBqyF3f8
Cyient,"61 Seletar Aerospace View, Singapore 797560",1.4110661,103.8701108,ChIJiZbN5VEV2jERYnjp4sPA0ww
